frame,time,delta_H,rhs_u_command,slack_u_command,rhs_u_saturated,slack_u_saturated,rhs_u_cvt,slack_u_cvt
59,2.95,-0.005366607159889014,-0.005229840311400442,-0.0001367668484885719,-0.007638151048241364,0.00227154388835235,-0.007638151048241364,0.00227154388835235
60,3.0,-0.005271556418746992,-0.005160068451639801,-0.00011148796710719073,-0.0073367037557564175,0.0020651473370094254,-0.0073367037557564175,0.0020651473370094254
61,3.0500000000000003,-0.005003016738631683,-0.004953323113094078,-4.9693625537604313e-05,-0.007230229850750036,0.0022272131121183533,-0.007230229850750036,0.0022272131121183533
62,3.1,-0.004286644526370953,-0.004200428664661054,-8.621586170989935e-05,-0.006958132117789718,0.002671487591418765,-0.006958132117789718,0.002671487591418765
63,3.1500000000000004,-0.0037975075611580422,-0.003711226408149813,-8.628115300822903e-05,-0.006719182958974381,0.0029216753978163383,-0.006719182958974381,0.0029216753978163383
64,3.2,-0.0034078704197280096,-0.003384889218359208,-2.298120136880145e-05,-0.0065437240303511165,0.003135853610623107,-0.0065437240303511165,0.003135853610623107
65,3.25,-0.0031756741046022885,-0.0031433776119825594,-3.22964926197291e-05,-0.006319429003283217,0.0031437548986809286,-0.006319429003283217,0.0031437548986809286
66,3.3000000000000003,-0.002622615323710109,-0.0025560471116632725,-6.656821204683661e-05,-0.005914442853901571,0.0032918275301914617,-0.005914442853901571,0.0032918275301914617
67,3.35,-0.002161939254526235,-0.002135552276905099,-2.638697762113616e-05,-0.00577992724492827,0.003617987990402035,-0.00577992724492827,0.003617987990402035
68,3.4000000000000004,-0.0017223053366355323,-0.0017488816360940011,2.6576299458468816e-05,-0.005403003721246658,0.0036806983846111255,-0.005403003721246658,0.0036806983846111255
69,3.45,-0.0015185774792562112,-0.0015477853431843792,2.9207863928167998e-05,-0.00524261585109037,0.0037240383718341588,-0.00524261585109037,0.0037240383718341588
70,3.5,-0.0014592530724506503,-0.001411964840734553,-4.7288231716097195e-05,-0.005157939159183971,0.0036986860867333207,-0.005157939159183971,0.0036986860867333207
71,3.5500000000000003,-0.0012930060693771006,-0.0012869441865029474,-6.061882874153256e-06,-0.004961297650829908,0.0036682915814528075,-0.004961297650829908,0.0036682915814528075
72,3.6,-0.0012798571368326517,-0.0012051210248696194,-7.473611196303232e-05,-0.004872846502401035,0.0035929893655683833,-0.004872846502401035,0.0035929893655683833
73,3.6500000000000004,-0.001216680976649398,-0.0011373125397835554,-7.936843686584256e-05,-0.0048108243769523825,0.0035941434003029845,-0.0048108243769523825,0.0035941434003029845
74,3.7,-0.0010280920221724665,-0.0010907255930054807,6.26335708330142e-05,-0.004762557465788263,0.003734465443615796,-0.004762557465788263,0.003734465443615796
75,3.75,-0.0010057038264433826,-0.001028588139646523,2.288431320314043e-05,-0.004680882726223961,0.0036751788997805785,-0.004680882726223961,0.0036751788997805785
76,3.8000000000000003,-0.0023054072718773355,-0.0021986435519187747,-0.00010676371995856082,-0.004668815585238906,0.00236340831336157,-0.004668815585238906,0.00236340831336157
77,3.85,-0.002219233173037738,-0.00220382675492119,-1.540641811654782e-05,-0.0045360553863361824,0.0023168222132984445,-0.0045360553863361824,0.0023168222132984445
78,3.9000000000000004,-0.0021260170012149526,-0.002126706606568087,6.896053531342712e-07,-0.004361912123566361,0.0022358951223514084,-0.004361912123566361,0.0022358951223514084
79,3.95,-0.002232404122413323,-0.002086740482073952,-0.0001456636403393708,-0.004203309592123806,0.0019709054697104834,-0.004203309592123806,0.0019709054697104834
80,4.0,-0.002042666785248559,-0.001993664748620438,-4.9002036628121356e-05,-0.003907095355131232,0.0018644285698826727,-0.003907095355131232,0.0018644285698826727
81,4.05,-0.0019655968216324426,-0.0019567158718220676,-8.880949810375054e-06,-0.003778685044159105,0.0018130882225266625,-0.003778685044159105,0.0018130882225266625
82,4.1000000000000005,-0.002056060109566271,-0.0019600219394913677,-9.603817007490349e-05,-0.003708364104439311,0.0016523039948730398,-0.003708364104439311,0.0016523039948730398
83,4.15,-0.0019110412410405786,-0.00195619221139262,4.515097035204122e-05,-0.003618898412688015,0.0017078571716474364,-0.003618898412688015,0.0017078571716474364
84,4.2,-0.0019863463804007386,-0.0019719682244316032,-1.4378155969135397e-05,-0.003563563763082239,0.0015772173826815003,-0.003563563763082239,0.0015772173826815003
85,4.25,-0.0021045550569950278,-0.001923837098005839,-0.00018071795898918878,-0.0034185804114116635,0.0013140253544166357,-0.0034185804114116635,0.0013140253544166357
86,4.3,-0.0017773555711895206,-0.0018620218563728194,8.46662851832988e-05,-0.0032246689541670635,0.001447313382977543,-0.0032246689541670635,0.001447313382977543
87,4.3500000000000005,-0.0017638473522323395,-0.0017102030311224477,-5.364432110989176e-05,-0.0030000450031489926,0.0012361976509166531,-0.0030000450031489926,0.0012361976509166531
88,4.4,-0.0017167783248390744,-0.0016327351512752208,-8.404317356385362e-05,-0.002818872155821899,0.0011020938309828244,-0.002818872155821899,0.0011020938309828244
89,4.45,-0.001578839149840805,-0.0015578110366108195,-2.1028113229985476e-05,-0.0026920489946883485,0.0011132098448475435,-0.0026920489946883485,0.0011132098448475435
90,4.5,-0.0015465842239393846,-0.0015346944915697314,-1.1889732369653157e-05,-0.0025761806079706738,0.0010295963840312892,-0.0025761806079706738,0.0010295963840312892
91,4.55,-0.0015702169212571393,-0.001510934101948552,-5.928281930858725e-05,-0.0024991958475286498,0.0009289789262715105,-0.0024991958475286498,0.0009289789262715105
92,4.6000000000000005,-0.0014934115765267153,-0.0014877722477659016,-5.639328760813703e-06,-0.0023832678400675096,0.0008898562635407943,-0.0023832678400675096,0.0008898562635407943
93,4.65,-0.0014439003287803898,-0.0014698909409489153,2.5990612168525547e-05,-0.0023057113280771264,0.0008618109992967367,-0.0023057113280771264,0.0008618109992967367
94,4.7,-0.001503980072916855,-0.0014675964456716624,-3.638362724519271e-05,-0.0022971666476761425,0.0007931865747592875,-0.0022971666476761425,0.0007931865747592875
95,4.75,-0.0014133159114466665,-0.0013616166791141572,-5.169923233250924e-05,-0.0022299461802664875,0.000816630268819821,-0.0022299461802664875,0.000816630268819821
96,4.800000000000001,-0.0012978059406609788,-0.0012734513922117747,-2.4354548449204106e-05,-0.002133584084300136,0.0008357781436391571,-0.002133584084300136,0.0008357781436391571
97,4.8500000000000005,-0.0013124892295941493,-0.001262939036160096,-4.9550193434053265e-05,-0.0021146717997393423,0.000802182570145193,-0.0021146717997393423,0.000802182570145193
98,4.9,-0.0012141938024423649,-0.001211343352044749,-2.8504503976158925e-06,-0.0019947867675357465,0.0007805929650933816,-0.0019947867675357465,0.0007805929650933816
99,4.95,-0.001129301765195323,-0.0011514275403980835,2.21257752027605e-05,-0.0018834576959197939,0.0007541559307244709,-0.0018834576959197939,0.0007541559307244709
100,5.0,-0.0011723074324366811,-0.0011325380558796048,-3.9769376557076365e-05,-0.001841940199400449,0.000669632766963768,-0.001841940199400449,0.000669632766963768
101,5.050000000000001,-0.0011363480170000217,-0.0011086242869689014,-2.7723730031120304e-05,-0.0017924181776220111,0.0006560701606219894,-0.0017924181776220111,0.0006560701606219894
102,5.1000000000000005,-0.0010316362737621265,-0.0010443818197490994,1.2745545986972851e-05,-0.0016141792809625142,0.0005825430072003877,-0.0016141792809625142,0.0005825430072003877
103,5.15,-0.0009785674206654882,-0.0009597073201230149,-1.886010054247332e-05,-0.0014595602153640022,0.000480992794698514,-0.0014595602153640022,0.000480992794698514
104,5.2,-0.0009595070444745613,-0.000945398763054299,-1.4108281420262291e-05,-0.0014299840470438697,0.00047047700256930844,-0.0014299840470438697,0.00047047700256930844
105,5.25,-0.0009851689545167241,-0.0009223166920191399,-6.285226249758428e-05,-0.0013915683567279269,0.0004063994022112027,-0.0013915683567279269,0.0004063994022112027
106,5.300000000000001,-0.000954287487318406,-0.0009075057025820079,-4.678178473639801e-05,-0.0013572116631564485,0.0004029241758380425,-0.0013572116631564485,0.0004029241758380425
107,5.3500000000000005,-0.0008619763154661397,-0.0008568277666079131,-5.148548858226621e-06,-0.0012929257750412821,0.0004309494595751424,-0.0012929257750412821,0.0004309494595751424
108,5.4,-0.0008772590391958879,-0.0008408319618465033,-3.642707734938461e-05,-0.0012641056273806806,0.0003868465881847927,-0.0012641056273806806,0.0003868465881847927
109,5.45,-0.0008976582468713801,-0.000840598555006551,-5.705969186482903e-05,-0.0012488982007209444,0.00035123995384956437,-0.0012488982007209444,0.00035123995384956437
110,5.5,-0.0008249947840437422,-0.0008222115929940431,-2.7831910496990816e-06,-0.0012234356305938633,0.00039844084655012114,-0.0012234356305938633,0.00039844084655012114
111,5.550000000000001,-0.0007517233827339931,-0.0007624004729484763,1.0677090214483188e-05,-0.001148789327789604,0.00039706594505561086,-0.001148789327789604,0.00039706594505561086
112,5.6000000000000005,-0.0007499019979363419,-0.0007335208227896232,-1.6381175146718734e-05,-0.0011189765000459012,0.0003690745021095593,-0.0011189765000459012,0.0003690745021095593
113,5.65,-0.0006902461132322069,-0.0007137280325942848,2.3481919362077896e-05,-0.0010960225355041856,0.0004057764222719787,-0.0010960225355041856,0.0004057764222719787
114,5.7,-0.0006849323633421056,-0.0006992664148125844,1.4334051470478774e-05,-0.0010763618014638671,0.0003914294381217615,-0.0010763618014638671,0.0003914294381217615
115,5.75,-0.000707508504414589,-0.0006964924582169888,-1.1016046197600193e-05,-0.0010664059185105043,0.0003588974140959153,-0.0010664059185105043,0.0003588974140959153
116,5.800000000000001,-0.0006313876633701199,-0.0006547398166265037,2.335215325638385e-05,-0.0010163796422614504,0.0003849919788913305,-0.0010163796422614504,0.0003849919788913305
117,5.8500000000000005,-0.0006308208941701032,-0.0006355670440502335,4.746149880130251e-06,-0.000989513829507786,0.0003586929353376828,-0.000989513829507786,0.0003586929353376828
118,5.9,-0.0006317738523013983,-0.0006221671188999297,-9.606733401468573e-06,-0.0009676153566883182,0.00033584150438691995,-0.0009676153566883182,0.00033584150438691995
119,5.95,-0.0006465147393852622,-0.0006210461278259745,-2.5468611559287648e-05,-0.0009463523051098728,0.00029983756572461067,-0.0009463523051098728,0.00029983756572461067
120,6.0,-0.0006040416496837508,-0.0005935104283960629,-1.0531221287687974e-05,-0.0008820456590355258,0.000278004009351775,-0.0008820456590355258,0.000278004009351775
121,6.050000000000001,-0.0006231615173000193,-0.000580075462968944,-4.308605433107535e-05,-0.0008622636746504772,0.0002391021573504579,-0.0008622636746504772,0.0002391021573504579
122,6.1000000000000005,-0.0006466385059236135,-0.0005667732204856174,-7.986528543799608e-05,-0.0008428310364306668,0.0001961925305070533,-0.0008428310364306668,0.0001961925305070533
123,6.15,-0.0005799463738880295,-0.0005562158079320146,-2.3730565956014927e-05,-0.0008261858094257903,0.0002462394355377608,-0.0008261858094257903,0.0002462394355377608
124,6.2,-0.0005272648069634123,-0.0005402658862240542,1.3001079260641893e-05,-0.0008061697333387341,0.0002789049263753218,-0.0008061697333387341,0.0002789049263753218
125,6.25,-0.0005484757711142763,-0.000527341423203292,-2.113434791098422e-05,-0.0007801017839907442,0.00023162601287646798,-0.0007801017839907442,0.00023162601287646798
126,6.300000000000001,-0.0005308580534499896,-0.0004966805954580398,-3.417745799194985e-05,-0.0007316864471940912,0.00020082839374410157,-0.0007316864471940912,0.00020082839374410157
127,6.3500000000000005,-0.0004557249515610984,-0.00048589277447180865,3.0167822910710275e-05,-0.0007158789795478234,0.000260154027986725,-0.0007158789795478234,0.000260154027986725
128,6.4,-0.00040254677483675394,-0.0004549315942055613,5.238481936880739e-05,-0.0006730593893792172,0.00027051261454246324,-0.0006730593893792172,0.00027051261454246324
129,6.45,-0.00042154280308048797,-0.0004440879539518797,2.2545150871391723e-05,-0.0006577299852068305,0.00023618718212634255,-0.0006577299852068305,0.00023618718212634255
130,6.5,-0.0004499831839703816,-0.00043946162231019354,-1.0521561660188075e-05,-0.0006286846740158618,0.00017870149004548018,-0.0006286846740158618,0.00017870149004548018
131,6.550000000000001,-0.0004607721175822199,-0.00042859317650863595,-3.217894107358397e-05,-0.0006192841202287089,0.00015851200264648902,-0.0006192841202287089,0.00015851200264648902
132,6.6000000000000005,-0.00040721851684955013,-0.0004079734524400776,7.549355905274685e-07,-0.0005809962075132086,0.0001737776906636585,-0.0005809962075132086,0.0001737776906636585
133,6.65,-0.00038980866658322455,-0.00039895902058602935,9.150354002804804e-06,-0.0005696307181625507,0.00017982205157932615,-0.0005696307181625507,0.00017982205157932615
134,6.7,-0.0003834575992935907,-0.0003764261765491584,-7.031422744432296e-06,-0.000543473056069157,0.00016001545677556627,-0.000543473056069157,0.00016001545677556627
135,6.75,-0.0003803275358136293,-0.000370601320774177,-9.726215039452331e-06,-0.0005346128976423223,0.00015428536182869297,-0.0005346128976423223,0.00015428536182869297
136,6.800000000000001,-0.0003842525141166675,-0.00036416778727407616,-2.0084726842591342e-05,-0.0005249206502271724,0.00014066813611050485,-0.0005249206502271724,0.00014066813611050485
137,6.8500000000000005,-0.00035707380547944645,-0.0003573481839528701,2.7437847342363974e-07,-0.000511996603736738,0.00015492279825729159,-0.000511996603736738,0.00015492279825729159
138,6.9,-0.00034180192914679,-0.00033689971991528124,-4.902209231508734e-06,-0.0004709256578964704,0.00012912372874968042,-0.0004709256578964704,0.00012912372874968042
139,6.95,-0.00036025432675867997,-0.00033110600659060497,-2.9148320168074994e-05,-0.00046207303199990735,0.00010181870524122739,-0.00046207303199990735,0.00010181870524122739
140,7.0,-0.00033026715827721986,-0.00030995827983501203,-2.0308878442207832e-05,-0.00043576060412105016,0.0001054934458438303,-0.00043576060412105016,0.0001054934458438303
141,7.050000000000001,-0.0003404777440327855,-0.00030860669491279756,-3.1871049119987964e-05,-0.00043241283512821394,9.193509109542842e-05,-0.00043241283512821394,9.193509109542842e-05
142,7.1000000000000005,-0.0003000051156840655,-0.000300845518378574,8.404026945084886e-07,-0.0004226481258099982,0.00012264301012593267,-0.0004226481258099982,0.00012264301012593267
143,7.15,-0.0002866007425619266,-0.0002907303710664305,4.129628504503935e-06,-0.00041048392663658117,0.0001238831840746546,-0.00041048392663658117,0.0001238831840746546
144,7.2,-0.0002795363770340398,-0.00028313990985837935,3.6035328243395805e-06,-0.00040093979132243434,0.00012140341428839457,-0.00040093979132243434,0.00012140341428839457
145,7.25,-0.0002677216650568415,-0.0002768571503442262,9.135485287384726e-06,-0.0003926287214274284,0.0001249070563705869,-0.0003926287214274284,0.0001249070563705869
146,7.300000000000001,-0.0002764710758849098,-0.00026940337894086505,-7.067696944044772e-06,-0.000383257209734957,0.00010678613385004719,-0.000383257209734957,0.00010678613385004719
147,7.3500000000000005,-0.00027660578191746055,-0.00026050313684624347,-1.610264507121708e-05,-0.0003720807433339313,9.547496141647076e-05,-0.0003720807433339313,9.547496141647076e-05
148,7.4,-0.0002413643470080551,-0.0002456823857574591,4.31803874940403e-06,-0.00035092579477966166,0.00010956144777160657,-0.00035092579477966166,0.00010956144777160657
149,7.45,-0.00021495166126395127,-0.00022661369006540545,1.166202880145418e-05,-0.0003301693442138511,0.00011521768294989984,-0.0003301693442138511,0.00011521768294989984
150,7.5,-0.00020680673723361132,-0.00022328417640336235,1.6477439169751033e-05,-0.00032479473703069976,0.00011798799979708844,-0.00032479473703069976,0.00011798799979708844
151,7.550000000000001,-0.00021640883198181804,-0.0002187874241236253,2.37859214180725e-06,-0.00031942022803659574,0.0001030113960547777,-0.00031942022803659574,0.0001030113960547777
152,7.6000000000000005,-0.000217096144954132,-0.00020676220415046488,-1.0333940803667106e-05,-0.0003003430762214302,8.324693126729823e-05,-0.0003003430762214302,8.324693126729823e-05
153,7.65,-0.0002210847270709415,-0.00020161358073212407,-1.9471146338817438e-05,-0.0002940657586348123,7.298103156387078e-05,-0.0002940657586348123,7.298103156387078e-05
154,7.7,-0.00021615090506976742,-0.00019519912513928905,-2.0951779930478365e-05,-0.00028696674877582757,7.081584370606015e-05,-0.00028696674877582757,7.081584370606015e-05
155,7.75,-0.00019945822062150675,-0.00018814455064037589,-1.1313669981130868e-05,-0.0002781005275503182,7.864230692881144e-05,-0.0002781005275503182,7.864230692881144e-05
156,7.800000000000001,-0.00017837366113959696,-0.0001828369639264921,4.4633027868951265e-06,-0.00027157658303833033,9.320292189873337e-05,-0.00027157658303833033,9.320292189873337e-05
157,7.8500000000000005,-0.00018187883089115786,-0.000177574596533359,-4.304234357798851e-06,-0.00026513619648874917,8.325736559759131e-05,-0.00026513619648874917,8.325736559759131e-05
158,7.9,-0.00017280372220751516,-0.00017242109378739232,-3.826284201228483e-07,-0.00025892645351306074,8.612273130554558e-05,-0.00025892645351306074,8.612273130554558e-05
159,7.95,-0.00016294689548868035,-0.00017056962366671503,7.622728178034678e-06,-0.0002560153765075278,9.306848101884745e-05,-0.0002560153765075278,9.306848101884745e-05
160,8.0,-0.0001677480278257093,-0.00016778401258377702,3.5984758067715344e-08,-0.00025179285398526806,8.404482615955876e-05,-0.00025179285398526806,8.404482615955876e-05
161,8.05,-0.0001663345874471922,-0.00016274566933499325,-3.588918112198958e-06,-0.0002455935662468816,7.925897879968938e-05,-0.0002455935662468816,7.925897879968938e-05
162,8.1,-0.00016929605145188376,-0.00015772731483014292,-1.156873662174084e-05,-0.00023798233577266127,6.868628432077752e-05,-0.00023798233577266127,6.868628432077752e-05
163,8.15,-0.00012911411124494343,-0.00015414853679321744,2.5034425548274005e-05,-0.00023400353412378908,0.00010488942287884565,-0.00023400353412378908,0.00010488942287884565
164,8.200000000000001,-0.00013462224604832151,-0.00014981803560667459,1.5195789558353071e-05,-0.00022865089691355197,9.402865086523046e-05,-0.00022865089691355197,9.402865086523046e-05
165,8.25,-0.00013476690093483512,-0.00014408045180767102,9.313550872835897e-06,-0.00022050815249892222,8.57412515640871e-05,-0.00022050815249892222,8.57412515640871e-05
166,8.3,-0.0001332060051262296,-0.00013979604354406424,6.590038417834645e-06,-0.00021527412969921374,8.206812457298414e-05,-0.00021527412969921374,8.206812457298414e-05
167,8.35,-0.00013779635073163377,-0.00013373910269344537,-4.057248038188396e-06,-0.00020728372808348838,6.948737735185462e-05,-0.00020728372808348838,6.948737735185462e-05
168,8.4,-0.00013841282560411727,-0.00012433398889630844,-1.4078836707808828e-05,-0.00019309186990986785,5.467904430575058e-05,-0.00019309186990986785,5.467904430575058e-05
169,8.450000000000001,-0.00014396813146300147,-0.00012118281260501043,-2.2785318857991042e-05,-0.00018921962834873835,4.525149688573688e-05,-0.00018921962834873835,4.525149688573688e-05
