shape,seed,alpha,yaw_deg,diameter_m,perimeter_m,area_m2,mass_kg,object_reach_m,concavity_ratio,vertex_count,target_distance_m,shape_scale_factor,annulus_min_m,annulus_max_m,case_id,sampler_attempts,goal_angle_deg,J,J_over_diameter,target_over_diameter,J_over_target,efficiency,direction_error_deg,max_cross_track,max_cross_track_over_diameter,rotation_deg,max_strict_coverage,final_strict_coverage,min_inter_agent_distance,d_min,min_signed_clearance,max_penetration,penetration_budget,solver_fallbacks,solver_infeasible,barrier_scalings,min_barrier_scale,margin_relaxations,solves,first_detection_frame,contact_ready_frame,transport_frame,brake_frame,hold_frame,final_phase,frames_run,terminated_by,settled,completion_time_s,wall_seconds,fps,success,domain_eligible,finite_time_eligible,formal_caging,map_complete,runtime_map_gap_m,runtime_map_gap_required_m,runtime_domain_eligible,certified_inscribed_radius,required_boundary_agents,failure_class
ellipse24,0,0.1,240.35960971863827,2.2736842105263166,5.7367850397786775,2.3415022043801237,2.3415022043801237,1.1368421052633593,3.164135620181696e-14,24,0.22736842105263166,1.5789473684210527,1.4868,2.2868,ellipse24__a0.10__seed000,1,213.89921974319353,0.2613096170667985,0.11492784083956412,0.1,1.149278408395641,0.9786173248051261,11.869859168739213,0.05492302093913681,0.024155958283416646,0.0,1.0,1.0,0.2811510299755105,0.28,0.09380036953450138,0.03619963046549862,0.08842646293832662,0,0,0,1.0,0,3312,0,84,104,146,167,HOLD,207,settled,True,10.350000000000001,7.3827782999997,28.038225121836373,True,True,False,False,True,0.030368105973373506,0.1,True,0.6612109085480771,10,SUCCESS
ellipse24,1,0.1,51.96082619518845,2.273684210526316,5.736785039778677,2.341502204380123,2.341502204380123,1.136842105263282,0.0,24,0.22736842105263164,1.5789473684210527,1.4868,2.2868,ellipse24__a0.10__seed001,1,67.05487627201978,0.16391946584035416,0.07209420951311872,0.1,0.7209420951311871,0.6630902129989429,48.464021979291736,0.18504298676421665,0.08138464695648416,0.0,1.0,1.0,0.28053016196744496,0.28,0.07666035586132372,0.053339644138676284,0.08865541247566085,0,0,0,1.0,0,48000,0,82,122,,,TRANSPORT,3000,watchdog,False,150.0,138.08090410000023,21.72639308493632,False,True,False,False,True,0.033557091953539266,0.1,True,0.6612109085481227,10,TRANSPORT_STALL
ellipse24,2,0.1,337.8162828327549,2.2736842105263158,5.7367850397786775,2.341502204380124,2.341502204380124,1.136842105263207,0.0,24,0.22736842105263158,1.5789473684210527,1.4868,2.2868,ellipse24__a0.10__seed002,1,78.6348106982665,0.25490142793656406,0.1121094243239518,0.1,1.121094243239518,0.9997614019399308,1.2516408242864046,0.006226976646966857,0.002738716580841905,0.0,1.0,1.0,0.30079137368625,0.28,0.09610477377781192,0.03389522622218809,0.08934080296913313,0,0,0,1.0,0,4752,0,96,97,135,257,HOLD,297,settled,True,14.850000000000001,12.201724800000193,24.340821061625263,True,True,False,False,True,0.037278995386387195,0.1,True,0.661210908548025,10,SUCCESS
ellipse24,3,0.1,87.55480147549532,2.2736842105263166,5.7367850397786775,2.3415022043801237,2.3415022043801237,1.1368421052632551,0.0,24,0.22736842105263166,1.5789473684210527,1.4868,2.2868,ellipse24__a0.10__seed003,1,30.576349067927193,0.24733721845150253,0.10878257293005894,0.1,1.0878257293005895,0.8722390727672663,29.28011401468909,0.13868631692477051,0.06099629679561664,0.0,1.0,1.0,0.2800055553764642,0.28,0.08816082193829378,0.04183917806170623,0.09498353770674862,0,0,43,0.00390625,4,3856,0,98,99,132,169,HOLD,241,settled,True,12.05,10.33172360000026,23.326214417891894,False,True,False,False,True,0.030934163118287436,0.1,True,0.6612109085480536,10,CONTRACT_FAILURE
ellipse24,4,0.1,79.5474514184066,2.2736842105263166,5.736785039778677,2.3415022043801232,2.3415022043801232,1.1368421052633364,3.186340080674199e-14,24,0.22736842105263166,1.5789473684210527,1.4868,2.2868,ellipse24__a0.10__seed004,1,157.4812119101344,0.2693230653209236,0.11845227409948024,0.1,1.1845227409948025,0.9452043752486283,19.05521792738689,0.09302579406405082,0.04091412238928159,0.1891990204053551,1.0,1.0,0.32597914201166395,0.28,0.08674734099120023,0.04325265900879978,0.0982648305236379,0,0,0,1.0,0,2624,0,103,106,117,123,HOLD,164,settled,True,8.200000000000001,6.391085600000224,25.6607422062997,True,True,False,False,True,0.03439525528764018,0.1,True,0.6612109085480106,10,SUCCESS
ellipse24,0,0.4,240.35960971863827,2.2736842105263166,5.7367850397786775,2.3415022043801237,2.3415022043801237,1.1368421052633593,3.164135620181696e-14,24,0.9094736842105267,1.5789473684210527,1.4868,2.2868,ellipse24__a0.40__seed000,1,213.89921974319353,1.018085932226726,0.4477692757478654,0.4,1.1194231893696636,0.9613961721147496,15.972023082813926,0.2913935234627529,0.128159188560007,0.0,1.0,1.0,0.28412605478327485,0.28,0.08378553050836737,0.04621446949163263,0.0953373380228906,0,0,0,1.0,0,4768,0,84,104,213,257,HOLD,298,settled,True,14.9,13.303584499999488,22.39997799089497,True,True,False,False,True,0.036534877413592605,0.1,True,0.6612109085480771,10,SUCCESS
ellipse24,1,0.4,51.96082619518845,2.273684210526316,5.736785039778677,2.341502204380123,2.341502204380123,1.136842105263282,0.0,24,0.9094736842105265,1.5789473684210527,1.4868,2.2868,ellipse24__a0.40__seed001,1,67.05487627201978,0.29418936795338674,0.12938884238690618,0.4,0.32347210596726544,0.6856671611726206,46.71190179439854,0.3123161292965474,0.13736126057024073,0.0,1.0,1.0,0.28053016196744496,0.28,0.07885307055673227,0.051146929443267736,0.09001538912317046,0,0,0,1.0,0,48000,0,82,122,,,TRANSPORT,3000,watchdog,False,150.0,128.9464621999996,23.265469628371157,False,True,False,False,True,0.03482820227764063,0.1,True,0.6612109085481227,10,TRANSPORT_STALL
ellipse24,2,0.4,337.8162828327549,2.2736842105263158,5.7367850397786775,2.341502204380124,2.341502204380124,1.136842105263207,0.0,24,0.9094736842105263,1.5789473684210527,1.4868,2.2868,ellipse24__a0.40__seed002,1,78.6348106982665,0.9916097422373559,0.43612465515068893,0.4,1.0903116378767224,0.9996922290360563,1.421551480059856,0.04329429663819433,0.019041473058465097,0.0,1.0,1.0,0.29019281543877434,0.28,0.0954726336619461,0.03452736633805391,0.09187029855252564,0,0,0,1.0,0,6944,0,96,97,245,394,HOLD,434,settled,True,21.700000000000003,20.10564880000038,21.585973390721506,True,True,False,False,True,0.03426233165173822,0.1,True,0.661210908548025,10,SUCCESS
ellipse24,3,0.4,87.55480147549532,2.2736842105263166,5.7367850397786775,2.3415022043801237,2.3415022043801237,1.1368421052632551,0.0,24,0.9094736842105267,1.5789473684210527,1.4868,2.2868,ellipse24__a0.40__seed003,1,30.576349067927193,1.0024792763043144,0.4409052372634715,0.4,1.1022630931586788,0.8464207917070241,32.175516996439015,0.6306968089862598,0.2773898002485864,0.0,1.0,1.0,0.28038195118558706,0.28,0.09274853751855128,0.03725146248144873,0.09701109683405659,0,0,34,0.015625,6,5504,0,98,99,183,288,HOLD,344,settled,True,17.2,15.600348899999517,22.05078887690843,False,True,False,False,True,0.03633452542760362,0.1,True,0.6612109085480536,10,CONTRACT_FAILURE
ellipse24,4,0.4,79.5474514184066,2.2736842105263166,5.736785039778677,2.3415022043801232,2.3415022043801232,1.1368421052633364,3.186340080674199e-14,24,0.9094736842105267,1.5789473684210527,1.4868,2.2868,ellipse24__a0.40__seed004,1,157.4812119101344,1.0442221821592415,0.45926438567188843,0.4,1.148160964179721,0.9538971286431115,17.465636640812704,0.3285535830735023,0.14450273329621624,0.1891990204053551,1.0,1.0,0.32597914201166395,0.28,0.08674734099120023,0.04325265900879978,0.09874217435300006,0,0,0,1.0,0,3456,0,103,106,151,175,HOLD,216,settled,True,10.8,8.990378899999996,24.02568372285178,True,True,False,False,True,0.03131713580867865,0.1,True,0.6612109085480106,10,SUCCESS
ellipse24,0,0.8,240.35960971863827,2.2736842105263166,5.7367850397786775,2.3415022043801237,2.3415022043801237,1.1368421052633593,3.164135620181696e-14,24,1.8189473684210533,1.5789473684210527,1.4868,2.2868,ellipse24__a0.80__seed000,1,213.89921974319353,2.0133253936723645,0.8854903351799748,0.8,1.1068629189749686,0.92234131713914,22.729197160873994,0.843398002156643,0.37093893613370854,0.0,1.0,1.0,0.28412605478327485,0.28,0.07474174442288896,0.055258255577111046,0.09739126232453729,0,0,0,1.0,0,6400,0,84,104,286,359,HOLD,400,settled,True,20.0,16.04430130000037,24.930970350200962,True,True,False,False,True,0.032538033786327136,0.1,True,0.6612109085480771,10,SUCCESS
ellipse24,1,0.8,51.96082619518845,2.273684210526316,5.736785039778677,2.341502204380123,2.341502204380123,1.136842105263282,0.0,24,1.818947368421053,1.5789473684210527,1.4868,2.2868,ellipse24__a0.80__seed001,1,67.05487627201978,0.29418936795338674,0.12938884238690618,0.8,0.16173605298363272,0.6856671611726206,46.71190179439854,0.3123161292965474,0.13736126057024073,0.0,1.0,1.0,0.28053016196744496,0.28,0.07885307055673227,0.051146929443267736,0.09001538912317046,0,0,0,1.0,0,48000,0,82,122,,,TRANSPORT,3000,watchdog,False,150.0,133.33381479999935,22.499918752793494,False,True,False,False,True,0.03482820227764063,0.1,True,0.6612109085481227,10,TRANSPORT_STALL
ellipse24,2,0.8,337.8162828327549,2.2736842105263158,5.7367850397786775,2.341502204380124,2.341502204380124,1.136842105263207,0.0,24,1.8189473684210526,1.5789473684210527,1.4868,2.2868,ellipse24__a0.80__seed002,1,78.6348106982665,1.9857486475694857,0.8733616736995423,0.8,1.0917020921244278,0.9995544736706915,1.710371467600713,0.06023914549572612,0.02649406862080547,0.0,1.0,1.0,0.2830280266362484,0.28,0.09314720015524618,0.03685279984475383,0.09187029855252564,0,0,0,1.0,0,24528,0,96,97,479,1493,HOLD,1533,settled,True,76.65,66.3510110999996,23.10439546564814,True,True,False,False,True,0.03300672708699293,0.1,True,0.661210908548025,10,SUCCESS
ellipse24,3,0.8,87.55480147549532,2.2736842105263166,5.7367850397786775,2.3415022043801237,2.3415022043801237,1.1368421052632551,0.0,24,1.8189473684210533,1.5789473684210527,1.4868,2.2868,ellipse24__a0.80__seed003,1,30.576349067927193,1.9800191895459158,0.8708417731799164,0.8,1.0885522164748955,0.8437373637113527,32.463093846586915,1.2596190483332095,0.5539991184798836,0.0,1.0,1.0,0.2808555420217867,0.28,0.09120511585878673,0.03879488414121328,0.09701109683405659,0,0,31,0.265625,1,9472,0,98,99,308,528,HOLD,592,settled,True,29.6,25.16113960000075,23.528346069030288,False,True,False,False,True,0.029520321946556946,0.1,True,0.6612109085480536,10,CONTRACT_FAILURE
ellipse24,4,0.8,79.5474514184066,2.2736842105263166,5.736785039778677,2.3415022043801232,2.3415022043801232,1.1368421052633364,3.186340080674199e-14,24,1.8189473684210533,1.5789473684210527,1.4868,2.2868,ellipse24__a0.80__seed004,1,157.4812119101344,2.0966528535061,0.9221389864957382,0.8,1.1526737331196728,0.9575404526726224,16.756143695511096,0.6312660768634433,0.27764017269456986,0.1891990204053551,1.0,1.0,0.28018097685076376,0.28,0.08674734099120023,0.04325265900879978,0.09997368163703081,0,0,3,0.9453125,0,4528,0,103,106,195,242,HOLD,283,settled,True,14.15,11.704240500000196,24.179270752339313,False,True,False,False,True,0.03211689310106776,0.1,True,0.6612109085480106,10,CONTRACT_FAILURE
l_shape,0,0.1,94.02441069197113,2.5455844122715705,7.199999999999998,2.05875,2.05875,1.320047119236101,0.2229299363057311,6,0.25455844122715704,1.5789473684210527,1.67,2.47,l_shape__a0.10__seed000,1,213.89921974319353,0.35707933406290376,0.14027401029858658,0.09999999999999999,1.402740102985866,0.9998280462880588,1.0625506255454988,0.037693298957040794,0.014807326276564095,1.8905608512360688,1.0,1.0,0.2916835482451172,0.28,0.07955261621936496,0.05044738378063504,0.0996001784638185,0,0,0,1.0,0,2640,0,93,104,117,124,HOLD,165,settled,True,8.25,7.034829299999728,23.454726897212186,False,True,False,False,True,0.031799440149282446,0.1,True,0.32443316770982533,12,CONTRACT_FAILURE
l_shape,1,0.1,207.4825206504869,2.545584412271571,7.199999999999999,2.0587499999999994,2.0587499999999994,1.320047119236072,0.22292993630573055,6,0.2545584412271571,1.5789473684210527,1.67,2.47,l_shape__a0.10__seed001,1,67.05487627201978,0.30255609049706533,0.11885525737764759,0.1,1.188552573776476,0.9544061732284379,17.368196227033085,0.09463092718995658,0.037174539069993746,0.06514629412503185,1.0,1.0,0.28138096820122915,0.28,0.08467438459739221,0.045325615402607794,0.09122628970514189,0,0,1,0.62890625,0,4480,0,120,126,223,240,HOLD,280,settled,True,14.0,12.278402899999492,22.804268786456877,False,True,False,False,True,0.03355739310191766,0.1,True,0.32443316770982195,12,CONTRACT_FAILURE
l_shape,2,0.1,173.9164002050729,2.545584412271571,7.199999999999999,2.05875,2.05875,1.3200471192360868,0.222929936305731,6,0.2545584412271571,1.5789473684210527,1.67,2.47,l_shape__a0.10__seed002,1,78.6348106982665,0.3005929742638025,0.11808407248831562,0.1,1.1808407248831563,0.998112025755219,3.5213080107507815,0.018497263657540654,0.007266411425356932,0.0,1.0,0.99375,0.28221942161966757,0.28,0.0878759664255485,0.042124033574451505,0.09174652257631866,0,0,4,0.72265625,0,4656,0,94,222,236,251,HOLD,291,settled,True,14.55,13.88550000000032,20.957113535702227,False,True,False,False,True,0.03012602056124379,0.1,True,0.3244331677098252,12,CONTRACT_FAILURE
l_shape,3,0.1,249.30444502135222,2.5455844122715705,7.1999999999999975,2.058749999999999,2.058749999999999,1.3200471192360852,0.22292993630573066,6,0.25455844122715704,1.5789473684210527,1.67,2.47,l_shape__a0.10__seed003,1,30.576349067927193,0.2831819625372935,0.11124438112213063,0.09999999999999999,1.1124438112213064,0.9999911746854039,0.24071494100707566,0.009258885401135224,0.003637233696317692,0.0,0.98125,0.95625,0.2812818266332968,0.28,0.08074861433083981,0.049251385669160194,0.09153578381205327,0,0,41,0.140625,2,3680,0,120,121,167,189,HOLD,230,settled,True,11.5,10.637506099999882,21.621609222861224,False,True,False,False,True,0.03594943190621849,0.1,True,0.32443316770982195,12,CONTRACT_FAILURE
l_shape,4,0.1,229.01050601925087,2.5455844122715705,7.199999999999998,2.058749999999998,2.058749999999998,1.3200471192360732,0.2229299363057311,6,0.25455844122715704,1.5789473684210527,1.67,2.47,l_shape__a0.10__seed004,1,157.4812119101344,0.36574730622831036,0.1436791113526395,0.09999999999999999,1.436791113526395,0.9906898034497844,7.824463678773198,0.05026025224113646,0.019744091768807762,0.217606744679047,0.99375,0.9875,0.28318905580838566,0.28,0.07627848922425985,0.05372151077574015,0.09079063488515438,0,0,7,0.7734375,0,4768,0,125,202,215,232,HOLD,298,settled,True,14.9,13.561692000000221,21.973659333952956,False,True,False,False,True,0.027761990888978124,0.1,True,0.3244331677098255,12,CONTRACT_FAILURE
l_shape,0,0.4,94.02441069197113,2.5455844122715705,7.199999999999998,2.05875,2.05875,1.320047119236101,0.2229299363057311,6,1.0182337649086282,1.5789473684210527,1.67,2.47,l_shape__a0.40__seed000,1,213.89921974319353,1.292553362114108,0.5077629152201985,0.39999999999999997,1.269407288050496,0.994062349188232,6.246835678086779,0.14148537501277014,0.05558070450569528,2.7836636427035004,0.99375,0.99375,0.2916835482451172,0.28,0.07957555148295181,0.05042444851704819,0.10134731344562936,0,0,0,1.0,0,3600,0,93,104,156,185,HOLD,225,settled,True,11.25,11.424733099999685,19.694114342155284,True,True,False,False,True,0.03426177737512042,0.1,True,0.32443316770982533,12,SUCCESS
l_shape,1,0.4,207.4825206504869,2.545584412271571,7.199999999999999,2.0587499999999994,2.0587499999999994,1.320047119236072,0.22292993630573055,6,1.0182337649086284,1.5789473684210527,1.67,2.47,l_shape__a0.40__seed001,1,67.05487627201978,1.2099351254565371,0.4753074066700631,0.4,1.1882685166751576,0.9986459521714272,2.981972606624767,0.19601677801370687,0.07700266275546128,0.35398653445328426,1.0,1.0,0.2816735795671006,0.28,0.07997147123615063,0.050028528763849375,0.09677683057693481,0,0,2,0.62890625,0,8656,0,120,126,424,501,HOLD,541,settled,True,27.05,24.942852099999982,21.689580559233658,False,True,False,False,True,0.03395576720417798,0.1,True,0.32443316770982195,12,CONTRACT_FAILURE
l_shape,2,0.4,173.9164002050729,2.545584412271571,7.199999999999999,2.05875,2.05875,1.3200471192360868,0.222929936305731,6,1.0182337649086284,1.5789473684210527,1.67,2.47,l_shape__a0.40__seed002,1,78.6348106982665,2.7438560387799784,1.0778884509005453,0.4,2.694721127251363,0.9994436239213901,1.9113577984324839,0.09938438698675062,0.03904187443466635,0.0,1.0,1.0,0.28013411679860617,0.28,0.07958145287834294,0.05041854712165707,0.09291427133016658,0,0,36,0.109375,2,48000,0,94,,,,CONTACT_READY,3000,watchdog,False,150.0,134.1319497000004,22.366035882649896,False,True,False,False,True,0.033811249944567856,0.1,True,0.3244331677098252,12,TRANSPORT_NEVER_ARMED
l_shape,3,0.4,249.30444502135222,2.5455844122715705,7.1999999999999975,2.058749999999999,2.058749999999999,1.3200471192360852,0.22292993630573066,6,1.0182337649086282,1.5789473684210527,1.67,2.47,l_shape__a0.40__seed003,1,30.576349067927193,1.1608427466658975,0.45602209892148543,0.39999999999999997,1.1400552473037135,0.8744178259997545,29.023849766310345,0.6440974665105217,0.2530253812859251,1.7269940714820147,0.9375,0.9375,0.281043205806444,0.28,0.08074861433083981,0.049251385669160194,0.09769319135820564,0,0,51,0.08203125,2,6144,0,120,121,293,341,HOLD,384,settled,True,19.200000000000003,17.05962069999987,22.509292952803044,False,True,False,False,True,0.034051016415410744,0.1,True,0.32443316770982195,12,CONTRACT_FAILURE
l_shape,4,0.4,229.01050601925087,2.5455844122715705,7.199999999999998,2.058749999999998,2.058749999999998,1.3200471192360732,0.2229299363057311,6,1.0182337649086282,1.5789473684210527,1.67,2.47,l_shape__a0.40__seed004,1,157.4812119101344,1.2652939805819163,0.49705441881332946,0.39999999999999997,1.2426360470333238,0.993666558580391,6.451890539887835,0.1430859228673121,0.05620945908433983,1.2894946072736477,0.99375,0.99375,0.28318785083066816,0.28,0.07627848922425985,0.05372151077574015,0.09630246762333067,0,0,7,0.7734375,0,6128,0,125,202,295,342,HOLD,383,settled,True,19.150000000000002,16.775187400000505,22.831339577165526,False,True,False,False,True,0.0340459299511398,0.1,True,0.3244331677098255,12,CONTRACT_FAILURE
l_shape,0,0.8,94.02441069197113,2.5455844122715705,7.199999999999998,2.05875,2.05875,1.320047119236101,0.2229299363057311,6,2.0364675298172563,1.5789473684210527,1.67,2.47,l_shape__a0.80__seed000,1,213.89921974319353,2.5152081674230846,0.988067084044807,0.7999999999999999,1.2350838550560088,0.9897632148504791,8.205227054138433,0.36268126237409004,0.14247465557445366,1.8648089048177814,0.9625,0.95625,0.2815931337570875,0.28,0.06396753070695275,0.06603246929304725,0.10134731344562936,0,0,0,1.0,0,4976,0,93,104,212,271,HOLD,311,settled,True,15.55,14.99424529999942,20.741290660358345,True,True,False,False,True,0.03170649826062944,0.1,True,0.32443316770982533,12,SUCCESS
l_shape,1,0.8,207.4825206504869,2.545584412271571,7.199999999999999,2.0587499999999994,2.0587499999999994,1.320047119236072,0.22292993630573055,6,2.0364675298172568,1.5789473684210527,1.67,2.47,l_shape__a0.80__seed001,1,67.05487627201978,2.4881423524315203,0.9774346277565427,0.8,1.2217932846956783,0.9994071089615179,1.973088353303482,0.19601677801370687,0.07700266275546128,-2.3017330510675835,0.99375,0.99375,0.2816735795671006,0.28,0.07859160515546167,0.05140839484453834,0.09826980709070907,0,0,3,0.5625,0,12848,0,120,126,581,763,HOLD,803,settled,True,40.150000000000006,37.96702530000039,21.149931912100364,False,True,False,False,True,0.038138910075768286,0.1,True,0.32443316770982195,12,CONTRACT_FAILURE
l_shape,2,0.8,173.9164002050729,2.545584412271571,7.199999999999999,2.05875,2.05875,1.3200471192360868,0.222929936305731,6,2.0364675298172568,1.5789473684210527,1.67,2.47,l_shape__a0.80__seed002,1,78.6348106982665,2.4143243283816473,0.9484361692123999,0.8,1.1855452115154999,0.9994158807444298,1.9584366776177418,0.0825565802239564,0.03243128761551711,0.5524189539188407,1.0,0.9875,0.28013411679860617,0.28,0.07926700485803627,0.050732995141963735,0.09617926867768395,0,0,36,0.41796875,1,25088,0,94,1145,1158,1404,HOLD,1568,settled,True,78.4,72.20800260000033,21.715044642434034,False,True,False,False,True,0.03305466686254527,0.1,True,0.3244331677098252,12,CONTRACT_FAILURE
l_shape,3,0.8,249.30444502135222,2.5455844122715705,7.1999999999999975,2.058749999999999,2.058749999999999,1.3200471192360852,0.22292993630573066,6,2.0364675298172563,1.5789473684210527,1.67,2.47,l_shape__a0.80__seed003,1,30.576349067927193,2.4519842365807842,0.9632303783604405,0.7999999999999999,1.2040379729505506,0.7991025406089729,36.955513447520175,1.844787761004451,0.7247010753645531,3.5828017511476666,0.99375,0.99375,0.28266650697058066,0.28,0.07823813880007358,0.05176186119992643,0.09958997398368577,0,0,52,0.08203125,2,11280,0,120,121,379,665,HOLD,705,settled,True,35.25,34.20960769999965,20.608245677134942,False,True,False,False,True,0.03721828564097153,0.1,True,0.32443316770982195,12,CONTRACT_FAILURE
l_shape,4,0.8,229.01050601925087,2.5455844122715705,7.199999999999998,2.058749999999998,2.058749999999998,1.3200471192360732,0.2229299363057311,6,2.0364675298172563,1.5789473684210527,1.67,2.47,l_shape__a0.80__seed004,1,157.4812119101344,2.5363939591062747,0.9963896490248011,0.7999999999999999,1.2454870612810014,0.9982373017733054,3.4024396351198773,0.24075998217289118,0.09457945335155761,1.2894946072736477,0.99375,0.96875,0.28078961665934676,0.28,0.07627848922425985,0.05372151077574015,0.1000994117421563,0,0,7,0.7734375,0,7712,0,125,202,370,441,HOLD,482,settled,True,24.1,24.415485999999873,19.741568937026383,False,True,False,False,True,0.03141563800656002,0.1,True,0.3244331677098255,12,CONTRACT_FAILURE
u_shape,0,0.1,55.08814987455239,2.6888504788304846,9.947368421052632,2.368421052631579,2.368421052631579,1.4385600837915984,0.33566433566434084,8,0.26888504788304846,1.5789473684210527,1.7886,2.5886,u_shape__a0.10__seed000,1,213.89921974319353,0.3669699242987014,0.13647836768458577,0.1,1.3647836768458579,0.999120528294013,2.4031473498929845,0.021468443571207606,0.007984245959464918,0.0,0.85,0.85,0.2841452979016404,0.28,0.07111698267670437,0.058883017323295636,0.09994518993183973,0,0,0,1.0,0,2592,0,88,90,113,121,HOLD,162,settled,True,8.1,6.75687999999991,23.975562685736932,True,True,False,False,True,0.04968999918700151,0.1,True,0.25546099377140186,16,SUCCESS
u_shape,1,0.1,25.221726305622283,2.6888504788304854,9.947368421052632,2.368421052631579,2.368421052631579,1.4385600837915598,0.33566433566433695,8,0.26888504788304857,1.5789473684210527,1.7886,2.5886,u_shape__a0.10__seed001,1,67.05487627201978,0.36620049288390555,0.13619221141786372,0.1,1.361922114178637,0.9680944733703608,14.51216149672425,0.09478881921185692,0.03525254377591322,0.07176441013050198,0.6625,0.6625,0.2956597363629027,0.28,0.07844190196924548,0.05155809803075452,0.10149699121037278,0,0,0,1.0,0,2480,0,76,77,104,113,HOLD,155,settled,True,7.75,6.207471700000497,24.96990844114321,False,True,False,False,False,0.11673389971072747,0.1,False,0.2554609937714051,16,MAP_INCOMPLETE
u_shape,2,0.1,200.35203784118772,2.6888504788304854,9.947368421052634,2.3684210526315805,2.3684210526315805,1.4385600837915689,0.33566433566433684,8,0.26888504788304857,1.5789473684210527,1.7886,2.5886,u_shape__a0.10__seed002,1,78.6348106982665,0.3253766340832474,0.12100956771116922,0.1,1.2100956771116922,0.9821717529904607,10.835258993688624,0.06227645531341186,0.023160996047834902,0.45350205265775195,0.975,0.96875,0.2802488331358863,0.28,0.0721255011526711,0.0578744988473289,0.09413956932499548,0,0,0,1.0,0,12144,0,111,219,288,714,HOLD,759,settled,True,37.95,40.96431170000051,18.52832303294847,True,True,False,False,True,0.03508192469263191,0.1,True,0.25546099377140175,16,SUCCESS
u_shape,3,0.1,173.65363923164685,2.6888504788304846,9.947368421052628,2.3684210526315788,2.3684210526315788,1.4385600837915544,0.33566433566433274,8,0.26888504788304846,1.5789473684210527,1.7886,2.5886,u_shape__a0.10__seed003,1,30.576349067927193,0.3179885035564306,0.11826187661232085,0.1,1.1826187661232086,0.8640544804499514,30.22508597605871,0.18526016326988023,0.06889939203702362,0.0,0.9,0.9,0.29959017742081107,0.28,0.073287402179433,0.05671259782056701,0.09301486375454647,0,0,2,0.84765625,0,5344,0,105,270,277,294,HOLD,334,settled,True,16.7,15.992921700000807,20.884239056831195,False,True,False,False,True,0.035976256804215526,0.1,True,0.25546099377140186,16,CONTRACT_FAILURE
u_shape,4,0.1,60.32539674406807,2.688850478830485,9.947368421052632,2.3684210526315805,2.3684210526315805,1.4385600837915704,0.33566433566433274,8,0.2688850478830485,1.5789473684210527,1.7886,2.5886,u_shape__a0.10__seed004,1,157.4812119101344,0.37574696210263736,0.13974260192633264,0.1,1.3974260192633263,0.999746824843992,1.2893099566900885,0.02435814056542701,0.009058942011540031,1.053761614972442,0.66875,0.66875,0.3098461410876695,0.28,0.056337225682673284,0.07366277431732672,0.1051774649541123,0,0,0,1.0,0,2640,0,76,98,117,124,HOLD,165,settled,True,8.25,6.712281500000245,24.581805754123092,False,False,False,False,True,0.036863417419877524,0.1,False,0.255460993771405,16,WRENCH_INFEASIBLE
u_shape,0,0.4,55.08814987455239,2.6888504788304846,9.947368421052632,2.368421052631579,2.368421052631579,1.4385600837915984,0.33566433566434084,8,1.0755401915321938,1.5789473684210527,1.7886,2.5886,u_shape__a0.40__seed000,1,213.89921974319353,1.3032826232313173,0.4846988084656087,0.4,1.2117470211640218,0.9907066161603855,7.81738463771337,0.1789303901496958,0.0665453105549854,0.0,0.9125,0.9125,0.29162993598427983,0.28,0.07062497074298059,0.059375029257019415,0.10048194709678038,0,0,0,1.0,0,4608,0,88,90,191,248,HOLD,288,settled,True,14.4,13.712556499999664,21.002648193282344,True,True,False,False,True,0.034025598099333025,0.1,True,0.25546099377140186,16,SUCCESS
u_shape,1,0.4,25.221726305622283,2.6888504788304854,9.947368421052632,2.368421052631579,2.368421052631579,1.4385600837915598,0.33566433566433695,8,1.0755401915321943,1.5789473684210527,1.7886,2.5886,u_shape__a0.40__seed001,1,67.05487627201978,1.596585832188611,0.5937800724728455,0.4,1.4844501811821138,0.977258584186253,12.242577789275003,0.3470519714904839,0.12907075875837992,0.07176441013050198,0.6125,0.5875,0.2802339849128303,0.28,0.07901497572120846,0.05098502427879155,0.1041129045678082,0,0,16,0.08203125,0,3632,0,76,77,153,185,HOLD,227,settled,True,11.350000000000001,10.462248300000283,21.697057218570684,False,True,False,False,False,0.25298094769347007,0.1,False,0.2554609937714051,16,MAP_INCOMPLETE
u_shape,2,0.4,200.35203784118772,2.6888504788304854,9.947368421052634,2.3684210526315805,2.3684210526315805,1.4385600837915689,0.33566433566433684,8,1.0755401915321943,1.5789473684210527,1.7886,2.5886,u_shape__a0.40__seed002,1,78.6348106982665,1.2463732639905956,0.46353386839594934,0.4,1.1588346709898731,0.8565058254007398,31.07350783709133,0.758114772859368,0.2819475381126844,-0.5098943484648434,0.9875,0.9875,0.2802488331358863,0.28,0.07487577318610673,0.05512422681389327,0.09551954308412926,0,0,0,1.0,0,41664,0,111,219,1489,2564,HOLD,2604,settled,True,130.20000000000002,147.83793689999948,17.61388216450421,True,True,False,False,True,0.037392567727420375,0.1,True,0.25546099377140175,16,SUCCESS
