frame,time,delta_H,rhs_u_command,slack_u_command,rhs_u_saturated,slack_u_saturated,rhs_u_cvt,slack_u_cvt
129,6.45,-0.0007321287271000454,-0.0006776989226845866,-5.442980441545877e-05,-0.0011497352307682572,0.0004176065036682118,-0.0011497352307682572,0.0004176065036682118
130,6.5,-0.0007047601297760497,-0.0006740729697883228,-3.0687159987726896e-05,-0.0010988268893352242,0.00039406675955917445,-0.0010988268893352242,0.00039406675955917445
131,6.550000000000001,-0.000667518079284557,-0.0006645364577822141,-2.9816215023428533e-06,-0.0010828430323118912,0.00041532495302733425,-0.0010828430323118912,0.00041532495302733425
132,6.6000000000000005,-0.0006295583499682511,-0.0006550398124506072,2.5481462482356064e-05,-0.0010720038902858485,0.0004424455403175974,-0.0010720038902858485,0.0004424455403175974
133,6.65,-0.0006354436592295176,-0.0006462865492600514,1.0842890030533813e-05,-0.0010571437485371448,0.00042170008930762716,-0.0010571437485371448,0.00042170008930762716
134,6.7,-0.0006579476992070177,-0.0006257299405373597,-3.221775866965799e-05,-0.0010299150667997736,0.0003719673675927559,-0.0010299150667997736,0.0003719673675927559
135,6.75,-0.0006502381478403763,-0.0006170680594153521,-3.317008842502415e-05,-0.0010188691877919564,0.00036863103995158015,-0.0010188691877919564,0.00036863103995158015
136,6.800000000000001,-0.0005800101169339822,-0.0005971044693252347,1.7094352391252513e-05,-0.0009728166307067349,0.00039280651377275274,-0.0009728166307067349,0.00039280651377275274
137,6.8500000000000005,-0.0006063782419627461,-0.0005769051120282398,-2.9473129934506318e-05,-0.0009586050550928935,0.0003522268131301474,-0.0009586050550928935,0.0003522268131301474
138,6.9,-0.0005919894864645503,-0.0005501291463729535,-4.186034009159682e-05,-0.0009282377352533037,0.0003362482487887534,-0.0009282377352533037,0.0003362482487887534
139,6.95,-0.0005714494506237067,-0.0005469772730950714,-2.447217752863523e-05,-0.0009362462928181094,0.0003647968421944028,-0.0009362462928181094,0.0003647968421944028
140,7.0,-0.0005209963212275959,-0.0005438170766841073,2.2820755456511477e-05,-0.0009276358548559023,0.00040663953362830645,-0.0009276358548559023,0.00040663953362830645
141,7.050000000000001,-0.0005440428614102988,-0.0005492612374250864,5.218376014787642e-06,-0.0009345757235607981,0.0003905328621504993,-0.0009345757235607981,0.0003905328621504993
142,7.1000000000000005,-0.0005493893632331215,-0.0005291904350007362,-2.0198928232385296e-05,-0.0009108777015312708,0.00036148833829814935,-0.0009108777015312708,0.00036148833829814935
143,7.15,-0.0005300434557173883,-0.0005106528825423255,-1.9390573175062848e-05,-0.0008730708882022553,0.000343027432484867,-0.0008730708882022553,0.000343027432484867
144,7.2,-0.0005070435312917176,-0.0004921315045293676,-1.4912026762349995e-05,-0.0008403186439644595,0.00033327511267274186,-0.0008403186439644595,0.00033327511267274186
145,7.25,-0.0004891405596811893,-0.0004830328336887167,-6.107725992472615e-06,-0.0008279914732951149,0.00033885091361392564,-0.0008279914732951149,0.00033885091361392564
146,7.300000000000001,-0.0004772871209062224,-0.0004725111926813604,-4.775928224861985e-06,-0.000813740947566095,0.0003364538266598726,-0.000813740947566095,0.0003364538266598726
