frame,time,delta_H,rhs_u_command,slack_u_command,rhs_u_saturated,slack_u_saturated,rhs_u_cvt,slack_u_cvt
88,4.4,-0.0011202042311398985,-0.0010988042155038334,-2.140001563606512e-05,-0.0015459070714506952,0.00042570284031079667,-0.0015459070714506952,0.00042570284031079667
89,4.45,-0.0010348452092697746,-0.001040976476024588,6.1312667548132655e-06,-0.0014839736931224839,0.00044912848385270923,-0.0014839736931224839,0.00044912848385270923
90,4.5,-0.0010111128481218312,-0.001004771562751461,-6.341285370370115e-06,-0.0014477450223509979,0.00043663217422916663,-0.0014477450223509979,0.00043663217422916663
91,4.55,-0.0009678394223797682,-0.0009616602284721955,-6.179193907572653e-06,-0.0014082878344174135,0.0004404484120376453,-0.0014082878344174135,0.0004404484120376453
92,4.6000000000000005,-0.0009122465130603219,-0.000912276232627877,2.971956755508636e-08,-0.0013590077678106284,0.0004467612547503065,-0.0013590077678106284,0.0004467612547503065
93,4.65,-0.0008441431980414915,-0.0008375894369577913,-6.553761083700257e-06,-0.001290576928464871,0.00044643373042337954,-0.001290576928464871,0.00044643373042337954
94,4.7,-0.0008311437958224976,-0.0008108733244501059,-2.0270471372391716e-05,-0.0012641359867884019,0.0004329921909659042,-0.0012641359867884019,0.0004329921909659042
95,4.75,-0.0008055433861413608,-0.0007774763049224597,-2.806708121890107e-05,-0.0012313941978451819,0.0004258508117038211,-0.0012313941978451819,0.0004258508117038211
96,4.800000000000001,-0.0007725093862609445,-0.0007490133332329613,-2.3496053027983175e-05,-0.0012008339206857333,0.0004283245344247888,-0.0012008339206857333,0.0004283245344247888
97,4.8500000000000005,-0.0007113645333841623,-0.0007185044734960207,7.139940111858451e-06,-0.0011664518932581257,0.0004550873598739634,-0.0011664518932581257,0.0004550873598739634
98,4.9,-0.0006807544927159848,-0.00068494157628024,4.187083564255239e-06,-0.0011323866749606828,0.00045163218224469805,-0.0011323866749606828,0.00045163218224469805
99,4.95,-0.0006583048703416861,-0.0006547107516791039,-3.5941186625821405e-06,-0.0011069875533873442,0.00044868268304565817,-0.0011069875533873442,0.00044868268304565817
100,5.0,-0.000633505604660467,-0.0006269109618898094,-6.5946427706576206e-06,-0.001072878542512201,0.00043937293785173393,-0.001072878542512201,0.00043937293785173393
101,5.050000000000001,-0.0006042103949513988,-0.0005926506242138919,-1.1559770737506981e-05,-0.0010403512909847527,0.00043614089603335386,-0.0010403512909847527,0.00043614089603335386
