cargo_id,error_type,value
cargo_0,map_point_error_m,0.0030841047885
cargo_0,map_point_error_m,0.000288698712377
cargo_0,map_point_error_m,0.00137285841264
cargo_0,map_point_error_m,0.000745255259898
cargo_0,map_point_error_m,0.00118830819529
cargo_0,map_point_error_m,0.00645895554212
cargo_0,map_point_error_m,0.000832274481124
cargo_0,map_point_error_m,0.000187532106702
cargo_0,map_point_error_m,0.00538896190471
cargo_0,map_point_error_m,0.000143188562893
cargo_0,map_point_error_m,0.000445463291269
cargo_0,map_point_error_m,0.000203337717439
cargo_0,map_point_error_m,7.56862546968e-06
cargo_0,map_point_error_m,9.6123741728e-06
cargo_0,map_point_error_m,0.00022674085226
cargo_0,map_point_error_m,0.000113311645947
cargo_0,map_point_error_m,0.000155076907919
cargo_0,map_point_error_m,0.000201487290165
cargo_0,map_point_error_m,0.000315651691054
cargo_0,map_point_error_m,0.000194974249572
cargo_0,map_point_error_m,2.44069887629e-05
cargo_0,map_point_error_m,1.84782601171e-05
cargo_0,map_point_error_m,0.000286203547958
cargo_0,map_point_error_m,3.81241046603e-05
cargo_0,map_point_error_m,0.00150221375269
cargo_0,map_point_error_m,0.00169056939327
cargo_0,map_point_error_m,0.000701683692518
cargo_0,map_point_error_m,0.000796341979994
cargo_0,map_point_error_m,0.00104272284371
cargo_0,map_point_error_m,0.0012424850384
cargo_0,map_point_error_m,0.00026517161937
cargo_0,map_point_error_m,0.0718322304181
cargo_0,map_point_error_m,0.0516430074531
cargo_0,map_point_error_m,0.0040002850929
cargo_0,map_point_error_m,0.00100278231704
cargo_0,map_point_error_m,0.000334679786428
cargo_0,map_point_error_m,0.000122448751442
cargo_0,map_point_error_m,0.00152913374486
cargo_0,map_point_error_m,2.94076501679e-05
cargo_0,map_point_error_m,0.000509376125233
cargo_0,map_point_error_m,0.000658916265138
cargo_0,map_point_error_m,0.0237734987285
cargo_0,map_point_error_m,0.0421276897941
cargo_0,map_point_error_m,0.0384101900795
cargo_0,map_point_error_m,0.0422456897151
cargo_0,map_point_error_m,0.0194874400458
cargo_0,map_point_error_m,0.00871193735555
cargo_0,map_point_error_m,0.000322089588675
cargo_0,map_point_error_m,7.72577224306e-05
cargo_0,map_point_error_m,0.000402264916489
cargo_0,map_point_error_m,0.000353118032257
cargo_0,map_point_error_m,0.00213642766397
cargo_0,map_point_error_m,0.00156968071862
cargo_0,map_point_error_m,0.000294458899917
cargo_0,map_point_error_m,0.000537535855856
cargo_0,map_point_error_m,2.1115212476e-05
cargo_0,map_point_error_m,0.00776084128994
cargo_0,map_point_error_m,0.0010642303091
cargo_0,map_point_error_m,0.00583857001763
cargo_0,map_point_error_m,0.00203449258153
cargo_0,map_point_error_m,0.004506771464
cargo_0,map_point_error_m,0.00163753571005
cargo_0,map_point_error_m,0.00181183429792
cargo_0,map_point_error_m,0.00215845723484
cargo_0,map_point_error_m,0.000904009078837
cargo_0,map_point_error_m,0.00298017365784
cargo_0,map_point_error_m,0.000635256773846
cargo_0,map_point_error_m,0.00114622771067
cargo_0,map_point_error_m,0.00120684796599
cargo_0,map_point_error_m,8.40790408846e-05
cargo_0,map_point_error_m,9.46114128693e-05
cargo_0,map_point_error_m,0.00134752424641
cargo_0,map_point_error_m,0.00240554746729
cargo_0,map_point_error_m,0.00196434092115
cargo_0,map_point_error_m,0.00201266464846
cargo_0,map_point_error_m,0.00236982137039
cargo_0,map_point_error_m,0.00228233699027
cargo_0,map_point_error_m,0.000678466610154
cargo_0,map_point_error_m,0.000280213188703
cargo_0,map_point_error_m,0.000575218242507
cargo_0,map_point_error_m,0.00217616164034
cargo_0,map_point_error_m,0.00171510285126
cargo_0,map_point_error_m,0.00166285274576
cargo_0,map_point_error_m,0.00155247991321
cargo_0,map_point_error_m,0.000972833305423
cargo_0,map_point_error_m,0.000596641424511
cargo_0,map_point_error_m,0.00104204807689
cargo_0,map_point_error_m,0.000919269696222
cargo_0,map_point_error_m,4.16434264902e-05
cargo_0,map_point_error_m,4.06872784658e-05
cargo_0,map_point_error_m,0.000904372992833
cargo_0,map_point_error_m,0.000192640898105
cargo_0,map_point_error_m,0.00177863385025
cargo_0,map_point_error_m,0.00245096278953
cargo_0,map_point_error_m,0.0694288695668
cargo_0,map_point_error_m,0.00156609554023
cargo_0,map_point_error_m,0.00126847322921
cargo_0,map_point_error_m,0.00991854025714
cargo_0,map_point_error_m,0.00216100572733
cargo_0,map_point_error_m,0.050833396007
cargo_0,map_point_error_m,0.0212760777951
cargo_0,map_point_error_m,0.00104870125274
cargo_0,map_point_error_m,0.00118763449853
cargo_0,map_point_error_m,0.00100376678235
cargo_0,map_point_error_m,0.000226398553161
cargo_0,map_point_error_m,3.55622634693e-05
cargo_0,map_point_error_m,0.000641150169409
cargo_0,map_point_error_m,0.0016337569907
cargo_0,map_point_error_m,0.000176178889103
cargo_0,map_point_error_m,0.000408153365371
cargo_0,map_point_error_m,0.0695828076667
cargo_0,map_point_error_m,0.0389140463394
cargo_0,map_point_error_m,0.000315500002402
cargo_0,map_point_error_m,0.000102020635638
cargo_0,map_point_error_m,3.30951891907e-05
cargo_0,map_point_error_m,0.000150720662542
cargo_0,map_point_error_m,0.000365489363839
cargo_0,map_point_error_m,0.000158303119881
cargo_0,map_point_error_m,0.000355258833858
cargo_0,map_point_error_m,0.00146328565131
cargo_0,map_point_error_m,0.000594348421256
cargo_0,map_point_error_m,0.0017516681056
cargo_0,map_point_error_m,0.00224284567661
cargo_0,map_point_error_m,0.000284690386731
cargo_0,map_point_error_m,0.00479247482366
cargo_0,map_point_error_m,0.00138187741793
cargo_0,map_point_error_m,0.00225559723565
cargo_0,map_point_error_m,0.000772559022715
cargo_0,map_point_error_m,0.0607387135283
cargo_0,map_point_error_m,0.0015414618671
cargo_0,map_point_error_m,0.00193166177971
cargo_0,map_point_error_m,0.00348594684383
cargo_0,map_point_error_m,0.000861945005803
cargo_0,map_point_error_m,0.000543683329185
cargo_0,map_point_error_m,0.000371671636854
cargo_0,map_point_error_m,0.000260602590788
cargo_0,map_point_error_m,0.000551934381305
cargo_0,map_point_error_m,5.69086190959e-05
cargo_0,map_point_error_m,0.00187838045367
cargo_0,map_point_error_m,0.00172972081598
cargo_0,map_point_error_m,6.04295659215e-05
cargo_0,map_point_error_m,1.38553519217e-05
cargo_0,map_point_error_m,0.00167456854252
cargo_0,map_point_error_m,0.000452563566688
cargo_0,map_point_error_m,0.000159694419972
cargo_0,map_point_error_m,0.000197044805031
cargo_0,map_point_error_m,0.000696557328407
cargo_0,map_point_error_m,0.000179366655144
cargo_0,map_point_error_m,0.000342427219361
cargo_0,map_point_error_m,0.000514560044464
cargo_0,map_point_error_m,0.000703507561252
cargo_0,map_point_error_m,0.00120697073558
cargo_0,map_point_error_m,0.00211571970759
cargo_0,map_point_error_m,0.00665784545492
cargo_0,map_point_error_m,0.00320044816729
cargo_0,map_point_error_m,0.00319248975249
cargo_0,map_point_error_m,0.00287847976715
cargo_0,map_point_error_m,0.00297672161505
cargo_0,map_point_error_m,0.00186152443134
cargo_0,map_point_error_m,0.00320029733795
cargo_0,map_point_error_m,0.00233769542592
cargo_0,map_point_error_m,0.000149312906735
cargo_0,map_point_error_m,0.0016042413875
cargo_0,map_point_error_m,5.46147880722e-05
cargo_0,map_point_error_m,0.0498224165642
cargo_0,map_point_error_m,0.00141802598855
cargo_0,map_point_error_m,0.000384454802454
cargo_0,map_point_error_m,0.000393597202038
cargo_0,map_point_error_m,8.53734179572e-05
cargo_0,map_point_error_m,3.72105801794e-05
cargo_0,map_point_error_m,0.000717130037259
cargo_0,map_point_error_m,4.35941534444e-05
cargo_0,map_point_error_m,0.0266646975796
cargo_0,map_point_error_m,0.0089878193979
cargo_0,map_point_error_m,0.00385230453596
cargo_0,map_point_error_m,0.038564573962
cargo_0,map_point_error_m,0.0189521277289
cargo_0,map_point_error_m,0.00052453060982
cargo_0,map_point_error_m,0.000579578604628
cargo_0,map_point_error_m,0.00116272687975
cargo_0,map_point_error_m,0.00151417319735
cargo_0,map_point_error_m,0.000388093886774
cargo_0,map_point_error_m,0.00327069846231
cargo_0,map_point_error_m,0.0199935117601
cargo_0,map_point_error_m,0.0412711019659
cargo_0,map_point_error_m,0.06828231253
cargo_0,map_point_error_m,0.000382673029606
cargo_0,map_point_error_m,0.000237909477448
cargo_0,map_point_error_m,2.82124433886e-05
cargo_0,map_point_error_m,0.000292074984207
cargo_0,map_point_error_m,0.00722634202229
cargo_0,map_point_error_m,0.00200749888334
cargo_0,map_point_error_m,0.00217191837922
cargo_0,map_point_error_m,0.00248073497625
cargo_0,map_point_error_m,0.0021707606566
cargo_0,map_point_error_m,0.00653523582247
cargo_0,map_point_error_m,0.000600457364034
cargo_0,map_point_error_m,0.00175426635221
cargo_0,map_point_error_m,0.00475553820197
cargo_0,map_point_error_m,0.00704576336072
cargo_0,map_point_error_m,0.000768675411132
cargo_0,map_point_error_m,0.00139214782851
cargo_0,map_point_error_m,0.000490656650757
cargo_0,map_point_error_m,0.000106739886971
cargo_0,map_point_error_m,0.0024712131685
cargo_0,map_point_error_m,0.00317137889788
cargo_0,map_point_error_m,0.0010965461611
cargo_0,map_point_error_m,0.000465085905472
cargo_0,map_point_error_m,0.00104404182359
cargo_0,map_point_error_m,0.000658331395491
cargo_0,map_point_error_m,0.00089161641434
cargo_0,map_point_error_m,0.000475180752617
cargo_0,map_point_error_m,0.000966502137685
cargo_0,map_point_error_m,0.00143105241374
cargo_0,map_point_error_m,0.00168987708345
cargo_0,map_point_error_m,0.000838768030342
cargo_0,map_point_error_m,0.00125288036221
cargo_0,map_point_error_m,0.000555525144829
cargo_0,map_point_error_m,0.000435731426545
cargo_0,map_point_error_m,0.000512836409898
cargo_0,map_point_error_m,0.000644436757626
cargo_0,map_point_error_m,0.000165983870835
cargo_0,map_point_error_m,0.00050738146331
cargo_0,map_point_error_m,0.000163085286952
cargo_0,map_point_error_m,0.00124196071215
cargo_0,map_point_error_m,0.00226327967584
cargo_0,map_point_error_m,0.0731634352648
cargo_0,map_point_error_m,0.000269478634953
cargo_0,map_point_error_m,0.00151688794155
cargo_0,map_point_error_m,0.00209991450067
cargo_0,map_point_error_m,0.00123808168535
cargo_0,map_point_error_m,0.000218281877796
cargo_0,map_point_error_m,0.000310071186615
cargo_0,map_point_error_m,0.000359184010845
cargo_0,map_point_error_m,0.000265906879629
cargo_0,map_point_error_m,0.000124871894403
cargo_0,map_point_error_m,4.81058230731e-05
cargo_0,map_point_error_m,0.00026866780604
cargo_0,map_point_error_m,0.000497441753333
cargo_0,map_point_error_m,0.00064828457043
cargo_0,map_point_error_m,0.000725762401877
cargo_0,map_point_error_m,0.000500798375242
cargo_0,map_point_error_m,0.000255935903306
cargo_0,map_point_error_m,0.00157747933852
cargo_0,map_point_error_m,0.000920013306473
cargo_0,map_point_error_m,0.0410689942445
cargo_0,map_point_error_m,0.0209008204315
cargo_0,map_point_error_m,0.00047783786721
cargo_0,map_point_error_m,0.00195084814484
cargo_0,map_point_error_m,0.0684982144572
cargo_0,map_point_error_m,0.0443311981399
cargo_0,map_point_error_m,0.000198839556559
cargo_0,map_point_error_m,0.00163555301633
cargo_0,map_point_error_m,0.0704333094359
cargo_0,map_point_error_m,0.0258621660646
cargo_0,map_point_error_m,0.0201722874846
cargo_0,map_point_error_m,0.00975473693652
cargo_0,map_point_error_m,0.00910339772529
cargo_0,map_point_error_m,0.0716008798304
cargo_0,map_point_error_m,8.97728621977e-05
cargo_0,map_point_error_m,0.000602631975145
cargo_0,map_point_error_m,0.000365489363839
cargo_0,map_point_error_m,0.000237909477448
cargo_0,map_point_error_m,0.000346850728783
cargo_0,map_point_error_m,0.000429463777269
cargo_0,map_point_error_m,0.000358876229982
cargo_0,map_point_error_m,0.0121519877799
cargo_0,map_point_error_m,0.00101674778098
cargo_0,map_point_error_m,0.000629913846058
cargo_0,map_point_error_m,9.78261184534e-05
cargo_0,map_point_error_m,0.0076556699877
cargo_0,map_point_error_m,0.00158508774984
cargo_0,map_point_error_m,0.00579293628166
cargo_0,map_point_error_m,0.000419998538663
cargo_0,map_point_error_m,0.00254631777112
cargo_0,map_point_error_m,0.00252843772018
cargo_0,map_point_error_m,0.00141092073228
cargo_0,map_point_error_m,0.00363284290058
cargo_0,map_point_error_m,0.00116446957547
cargo_0,map_point_error_m,0.000372617041711
cargo_0,map_point_error_m,0.00487079806902
cargo_0,map_point_error_m,0.00284849254507
cargo_0,map_point_error_m,0.00578322889547
cargo_0,map_point_error_m,0.00106334301043
cargo_0,map_point_error_m,0.00108900043739
cargo_0,map_point_error_m,0.00130618047434
cargo_0,map_point_error_m,0.000189139870917
cargo_0,map_point_error_m,0.00233814816511
cargo_0,map_point_error_m,0.00186302832447
cargo_0,map_point_error_m,0.00410589428416
cargo_0,map_point_error_m,0.010979460899
cargo_0,map_point_error_m,0.00132274768591
cargo_0,map_point_error_m,0.000330807614127
cargo_0,map_point_error_m,0.000546683853975
cargo_0,map_point_error_m,0.000606897980206
cargo_0,map_point_error_m,2.75578174221e-05
cargo_0,map_point_error_m,0.00186013400584
cargo_0,map_point_error_m,0.00139142343161
cargo_0,map_point_error_m,0.00104278515591
cargo_0,map_point_error_m,0.00288612865651
cargo_0,map_point_error_m,0.000518954400204
cargo_0,map_point_error_m,0.000331022956999
cargo_0,map_point_error_m,0.0895200448733
cargo_0,map_point_error_m,0.00286477447347
cargo_0,map_point_error_m,0.00113272018903
cargo_0,map_point_error_m,0.000900797212282
cargo_0,map_point_error_m,0.0368405255366
cargo_0,map_point_error_m,0.000385531719249
cargo_0,map_point_error_m,0.000271634444143
cargo_0,map_point_error_m,0.000418670050591
cargo_0,map_point_error_m,0.00117091509154
cargo_0,map_point_error_m,0.00676077988597
cargo_0,map_point_error_m,0.000624901393354
cargo_0,map_point_error_m,0.0312544141396
cargo_0,map_point_error_m,0.00186448360498
cargo_0,map_point_error_m,0.00231346534278
cargo_0,map_point_error_m,0.000352775700672
cargo_0,map_point_error_m,0.000677521502098
cargo_0,map_point_error_m,0.000732830563719
cargo_0,map_point_error_m,0.0403284911401
cargo_0,map_point_error_m,0.0100709678949
cargo_0,map_point_error_m,0.0332440448992
cargo_0,map_point_error_m,0.0322550804627
cargo_0,map_point_error_m,0.0206756222307
cargo_0,map_point_error_m,0.0288054188085
cargo_0,map_point_error_m,0.0103939829325
cargo_0,map_point_error_m,0.0338232153559
cargo_0,map_point_error_m,0.00120106031576
cargo_0,map_point_error_m,0.000597578218294
cargo_0,map_point_error_m,0.000836836176819
cargo_0,map_point_error_m,0.000350028518041
cargo_0,map_point_error_m,0.000241882221136
cargo_0,map_point_error_m,0.0292700071444
cargo_0,map_point_error_m,0.0476444352687
cargo_0,map_point_error_m,0.0281584944022
cargo_0,map_point_error_m,0.00731125248515
cargo_0,map_point_error_m,0.00946746551333
cargo_0,map_point_error_m,0.00623560476403
cargo_0,map_point_error_m,0.0108387917738
cargo_0,map_point_error_m,0.0430752521718
cargo_0,map_point_error_m,0.0525626793226
cargo_0,map_point_error_m,0.00369623564148
cargo_0,map_point_error_m,0.00777633303581
cargo_0,map_point_error_m,0.00184590753621
cargo_0,map_point_error_m,0.0334643548627
cargo_0,map_point_error_m,0.00641003668728
cargo_0,map_point_error_m,0.00570334887663
cargo_0,map_point_error_m,0.00372164524164
cargo_0,map_point_error_m,0.004221024769
cargo_0,map_point_error_m,0.00500347672344
cargo_0,map_point_error_m,0.00407838896853
cargo_0,map_point_error_m,0.0399783077328
cargo_0,map_point_error_m,0.00854940269456
cargo_0,map_point_error_m,0.0397174608026
cargo_0,map_point_error_m,0.0191239990756
cargo_0,map_point_error_m,0.000763224939682
cargo_0,map_point_error_m,0.00305639068641
cargo_0,map_point_error_m,0.00594701068527
cargo_0,map_point_error_m,0.0513350435803
cargo_0,map_point_error_m,0.000408604305516
cargo_0,map_point_error_m,0.0312525393525
cargo_0,map_point_error_m,0.024444201303
cargo_0,map_point_error_m,0.000513537667255
cargo_0,map_point_error_m,0.0302606168486
cargo_0,map_point_error_m,0.0272564749289
cargo_0,map_point_error_m,0.00263017538879
cargo_0,map_point_error_m,0.0107101381738
cargo_0,map_point_error_m,0.012310670997
cargo_0,map_point_error_m,0.00782463999982
cargo_0,map_point_error_m,0.00870559517825
cargo_0,map_point_error_m,0.000426980426456
cargo_0,map_point_error_m,0.0100370052471
cargo_0,map_point_error_m,0.00738516381271
cargo_0,map_point_error_m,0.0453943456151
cargo_0,map_point_error_m,0.01499002567
cargo_0,map_point_error_m,0.0155817214184
cargo_0,map_point_error_m,0.0109449532074
cargo_0,map_point_error_m,0.0088444755352
cargo_0,map_point_error_m,0.0039228310982
cargo_0,map_point_error_m,0.00621336441725
cargo_0,map_point_error_m,0.0073855323996
cargo_0,map_point_error_m,0.0104014160857
cargo_0,map_point_error_m,0.00771782569676
cargo_0,map_point_error_m,0.021142459991
cargo_0,map_point_error_m,0.0263239603454
cargo_0,map_point_error_m,0.0254053700804
cargo_0,map_point_error_m,0.0186759153946
cargo_0,map_point_error_m,0.0261657512841
cargo_0,map_point_error_m,0.0343216467513
cargo_0,map_point_error_m,0.0269282722519
cargo_0,map_point_error_m,0.0419697252678
cargo_0,map_point_error_m,0.0156238549007
cargo_0,map_point_error_m,0.0149595925665
cargo_0,map_point_error_m,0.0129197479414
cargo_0,map_point_error_m,0.0154901280153
cargo_0,map_point_error_m,0.0141531133705
cargo_0,map_point_error_m,0.0128057507893
cargo_0,map_point_error_m,0.0348786101348
cargo_0,map_point_error_m,0.0384950266919
cargo_0,map_point_error_m,0.0137141380727
cargo_0,map_point_error_m,0.0149756677786
cargo_0,map_point_error_m,0.0204237722961
cargo_0,map_point_error_m,0.00976803939418
cargo_0,map_point_error_m,0.00905317531558
cargo_0,map_point_error_m,0.00982422044893
cargo_0,map_point_error_m,0.00641332718124
cargo_0,map_point_error_m,0.0670433025906
cargo_0,map_point_error_m,0.00529825735086
cargo_0,map_point_error_m,0.0390221514442
cargo_0,map_point_error_m,0.00994790730665
cargo_0,map_point_error_m,0.00175266923446
cargo_0,map_point_error_m,0.0121778653164
cargo_0,map_point_error_m,0.00604127839913
cargo_0,map_point_error_m,0.0843523404424
cargo_0,map_point_error_m,0.000455116720759
cargo_0,map_point_error_m,0.00940955165118
cargo_0,map_point_error_m,0.00893514238393
cargo_0,map_point_error_m,0.0053041402802
cargo_0,map_point_error_m,0.00259476526557
cargo_0,map_point_error_m,0.00488780893826
cargo_0,map_point_error_m,0.00283111843377
cargo_0,map_point_error_m,0.00562238982151
cargo_0,map_point_error_m,0.00423307572827
cargo_0,map_point_error_m,0.00267894808228
cargo_0,map_point_error_m,0.00360440796043
cargo_0,map_point_error_m,0.00581927048783
cargo_0,map_point_error_m,0.00161529821183
cargo_0,map_point_error_m,0.00176542942497
cargo_0,map_point_error_m,0.00208869464066
cargo_0,map_point_error_m,0.000989677547447
cargo_0,map_point_error_m,1.7092701974e-05
cargo_0,map_point_error_m,0.00032523353787
cargo_0,map_point_error_m,0.00131158076729
cargo_0,map_point_error_m,0.000358366384479
cargo_0,map_point_error_m,0.00159815410068
cargo_0,map_point_error_m,0.000620565982505
cargo_0,map_point_error_m,0.000879774588339
cargo_0,map_point_error_m,0.000155372318232
cargo_0,map_point_error_m,0.0019194373149
cargo_0,map_point_error_m,0.00205248259607
cargo_0,map_point_error_m,0.0103414650273
cargo_0,map_point_error_m,0.000140458838493
cargo_0,map_point_error_m,0.00703107260908
cargo_0,map_point_error_m,0.00329962126451
cargo_0,map_point_error_m,0.00310321299819
cargo_0,map_point_error_m,0.00291238872697
cargo_0,map_point_error_m,0.00276346960866
cargo_0,map_point_error_m,8.88735309692e-05
cargo_0,map_point_error_m,0.00243691206339
cargo_0,map_point_error_m,0.00261086670082
cargo_0,map_point_error_m,0.00249155170269
cargo_0,map_point_error_m,0.00276280211152
cargo_0,map_point_error_m,0.00301394076666
cargo_0,map_point_error_m,0.00265680135635
cargo_0,map_point_error_m,0.00352772964948
cargo_0,map_point_error_m,0.00746599911296
cargo_0,map_point_error_m,0.0032239565094
cargo_0,map_point_error_m,0.0110126870807
cargo_0,map_point_error_m,0.00372828325545
cargo_0,map_point_error_m,0.0302790452773
cargo_0,map_point_error_m,0.0103804758863
cargo_0,map_point_error_m,0.009143964022
cargo_0,map_point_error_m,0.0754741472597
cargo_0,map_point_error_m,0.00588636577393
cargo_0,map_point_error_m,0.0512151637966
cargo_0,map_point_error_m,0.0040987236378
cargo_0,map_point_error_m,0.00129312375069
cargo_0,map_point_error_m,0.00143216416669
cargo_0,map_point_error_m,0.00242701481223
cargo_0,map_point_error_m,0.00874508148812
cargo_0,map_point_error_m,0.0472651519804
cargo_0,map_point_error_m,0.000989625998735
cargo_0,map_point_error_m,0.0400863047866
cargo_0,map_point_error_m,0.000121970016106
cargo_0,map_point_error_m,0.000161374379384
cargo_0,map_point_error_m,0.00454411141108
cargo_0,map_point_error_m,0.00530174661102
cargo_0,map_point_error_m,0.00460069557036
cargo_0,map_point_error_m,0.0037685868474
cargo_0,map_point_error_m,0.00728883005796
cargo_0,map_point_error_m,0.00155139710214
cargo_0,map_point_error_m,0.00368533060094
cargo_0,map_point_error_m,0.00689715793315
cargo_0,map_point_error_m,0.0181329766086
cargo_0,map_point_error_m,0.00276431597014
cargo_0,map_point_error_m,0.0186579279502
cargo_0,map_point_error_m,0.0339772384507
cargo_0,map_point_error_m,0.00200898901868
cargo_0,map_point_error_m,0.0280770445371
cargo_0,map_point_error_m,0.0334329125984
cargo_0,map_point_error_m,0.044574872513
cargo_0,map_point_error_m,0.0466951474357
cargo_0,map_point_error_m,0.0073977822417
cargo_0,map_point_error_m,0.00345831854093
cargo_0,map_point_error_m,0.00438360578202
cargo_0,map_point_error_m,0.0197921829615
cargo_0,map_point_error_m,0.0413421471449
cargo_0,map_point_error_m,0.0010579902984
cargo_0,map_point_error_m,0.000174623666718
cargo_0,map_point_error_m,0.000575872372467
cargo_0,map_point_error_m,0.000149960215984
cargo_0,map_point_error_m,0.00138237149857
cargo_0,map_point_error_m,0.00104733905527
cargo_0,map_point_error_m,0.000885676152984
cargo_0,map_point_error_m,0.00150509622068
cargo_0,map_point_error_m,0.00125647363226
cargo_0,map_point_error_m,0.00152509066363
cargo_0,map_point_error_m,0.00102753084212
cargo_0,map_point_error_m,0.00154706862036
cargo_0,map_point_error_m,3.86890371867e-05
cargo_0,map_point_error_m,0.000717307374328
cargo_0,map_point_error_m,0.00108049132237
cargo_0,map_point_error_m,0.00137822275487
cargo_0,map_point_error_m,0.000662341223589
cargo_0,map_point_error_m,0.000411021039272
cargo_0,map_point_error_m,0.00057546922094
cargo_0,map_point_error_m,0.00108835098589
cargo_0,map_point_error_m,0.000832122689476
cargo_0,map_point_error_m,0.0018688947951
cargo_0,map_point_error_m,0.00124314956903
cargo_0,map_point_error_m,0.00161052090809
cargo_0,map_point_error_m,0.00302149717421
cargo_0,map_point_error_m,0.00362331193872
cargo_0,map_point_error_m,0.00310191153062
cargo_0,map_point_error_m,0.0028091076189
cargo_0,map_point_error_m,0.00131094005212
cargo_0,map_point_error_m,0.00134241498586
cargo_0,map_point_error_m,0.000592346814676
cargo_0,map_point_error_m,0.000507938977978
cargo_0,map_point_error_m,0.000364057649428
cargo_0,map_point_error_m,0.00311140904856
cargo_0,map_point_error_m,0.00321558969509
cargo_0,map_point_error_m,0.00161540976446
cargo_0,map_point_error_m,0.0117734931559
cargo_0,map_point_error_m,0.00212439221111
cargo_0,map_point_error_m,0.00364340532836
cargo_0,map_point_error_m,0.0237768110173
cargo_0,map_point_error_m,0.00212486522986
cargo_0,map_point_error_m,0.00189591005471
cargo_0,map_point_error_m,0.00148136289472
cargo_0,map_point_error_m,0.069923985157
cargo_0,map_point_error_m,0.0491757968966
cargo_0,map_point_error_m,9.84786925934e-05
cargo_0,map_point_error_m,5.68565794838e-05
cargo_0,map_point_error_m,0.0017122184711
cargo_0,map_point_error_m,0.00103394548589
cargo_0,map_point_error_m,0.000261038459055
cargo_0,map_point_error_m,0.00129458433173
cargo_0,map_point_error_m,0.00805612766814
cargo_0,map_point_error_m,0.0201337950419
cargo_0,map_point_error_m,0.0012063913895
cargo_0,map_point_error_m,0.00163430557582
cargo_0,map_point_error_m,0.0022169662568
cargo_0,map_point_error_m,0.0110903871237
cargo_0,map_point_error_m,0.0282808464472
cargo_0,map_point_error_m,0.0409833242385
cargo_0,map_point_error_m,0.0237366763019
cargo_0,map_point_error_m,0.000616776358956
cargo_0,map_point_error_m,0.00171887429007
cargo_0,map_point_error_m,0.00286001269902
cargo_0,map_point_error_m,0.0211466061699
cargo_0,map_point_error_m,0.000183857255271
cargo_0,map_point_error_m,0.000195493775055
cargo_0,map_point_error_m,0.000178096568787
cargo_0,map_point_error_m,7.46285613105e-05
cargo_0,map_point_error_m,0.0192639104673
cargo_0,map_point_error_m,0.00290573579839
cargo_0,map_point_error_m,0.00536573516314
cargo_0,map_point_error_m,0.00284114755112
cargo_0,map_point_error_m,0.0282421003251
cargo_0,map_point_error_m,0.00206874365575
cargo_0,map_point_error_m,0.00274371816874
cargo_0,map_point_error_m,0.00104719649123
cargo_0,map_point_error_m,0.00101069263061
cargo_0,map_point_error_m,0.0535702925163
cargo_0,map_point_error_m,0.000276241235775
cargo_0,map_point_error_m,0.0699815943573
cargo_0,map_point_error_m,0.0418428093886
cargo_0,map_point_error_m,0.0075395333953
cargo_0,map_point_error_m,0.00310419650464
cargo_0,map_point_error_m,0.0683600307496
cargo_0,map_point_error_m,0.0288397848357
cargo_0,map_point_error_m,0.000288965509381
cargo_0,map_point_error_m,0.000564187238972
cargo_0,map_point_error_m,0.000313104898291
cargo_0,map_point_error_m,0.000312646921059
cargo_0,map_point_error_m,0.000152085816356
cargo_0,map_point_error_m,0.000234103544779
cargo_0,map_point_error_m,0.000746106590313
cargo_0,map_point_error_m,0.000785989459146
cargo_0,map_point_error_m,0.000528425373574
cargo_0,map_point_error_m,4.92278404383e-05
cargo_0,map_point_error_m,8.18662029238e-05
cargo_0,map_point_error_m,0.00109719084812
cargo_0,map_point_error_m,0.000162645451954
cargo_0,map_point_error_m,0.000812415172785
cargo_0,map_point_error_m,0.000389627969817
cargo_0,map_point_error_m,0.000543293049569
cargo_0,map_point_error_m,0.000117763328124
cargo_0,map_point_error_m,0.000967760263834
cargo_0,map_point_error_m,0.00039911848305
cargo_0,map_point_error_m,0.000195954358401
cargo_0,map_point_error_m,0.000642701878504
cargo_0,map_point_error_m,0.000218031276187
cargo_0,map_point_error_m,0.000670895358287
cargo_0,map_point_error_m,0.000287297638136
cargo_0,map_point_error_m,0.00148136289472
cargo_0,map_point_error_m,0.00302149717421
cargo_0,map_point_error_m,0.00362331193872
cargo_0,map_point_error_m,0.00310191153062
cargo_0,map_point_error_m,0.0028091076189
cargo_0,map_point_error_m,0.00242701481223
cargo_0,map_point_error_m,0.00168212878087
cargo_0,map_point_error_m,0.000974043641674
cargo_0,map_point_error_m,0.000566364808829
cargo_0,map_point_error_m,0.000678184409222
cargo_0,map_point_error_m,0.00311140904856
cargo_0,map_point_error_m,0.00321558969509
cargo_0,map_point_error_m,0.00286001269902
cargo_0,map_point_error_m,0.00912545447226
cargo_0,map_point_error_m,0.000812237067478
cargo_0,map_point_error_m,0.00212439221111
cargo_0,map_point_error_m,0.00076840385934
cargo_0,map_point_error_m,0.00274371816874
cargo_0,map_point_error_m,0.000922177796323
cargo_0,map_point_error_m,0.0056482314364
cargo_0,map_point_error_m,0.00114636678002
cargo_0,map_point_error_m,0.069474878681
cargo_0,map_point_error_m,0.0478934034688
cargo_0,map_point_error_m,2.17418980861e-05
cargo_0,map_point_error_m,9.21610555832e-05
cargo_0,map_point_error_m,0.00212486522986
cargo_0,map_point_error_m,0.000616776358956
