iteration,time,cargo_id,x,y,yaw_deg,J,cross_track,cargo_speed,strict_coverage,contacts,net_force_parallel,net_force_cross,net_torque,min_inter_agent_distance,min_signed_clearance,max_penetration
158,7.900000,cargo_0,4.000000000,4.000000000,0.000000000,nan,nan,0.000000000,0.000000000,0,0.000000000,0.000000000,0.000000000,0.888888889,0.850000000,0.000000000
159,7.950000,cargo_0,4.000000000,4.000000000,0.000000000,nan,nan,0.000000000,0.000000000,0,0.000000000,0.000000000,0.000000000,0.888888889,0.835000000,0.000000000
160,8.000000,cargo_0,4.000000000,4.000000000,0.000000000,nan,nan,0.000000000,0.000000000,0,0.000000000,0.000000000,0.000000000,0.869831350,0.820000000,0.000000000
161,8.050000,cargo_0,4.000000000,4.000000000,0.000000000,nan,nan,0.000000000,0.000000000,0,0.000000000,0.000000000,0.000000000,0.850784967,0.805000000,0.000000000
162,8.100000,cargo_0,4.000000000,4.000000000,0.000000000,nan,nan,0.000000000,0.000000000,0,0.000000000,0.000000000,0.000000000,0.831750509,0.790000000,0.000000000
163,8.150000,cargo_0,4.000000000,4.000000000,0.000000000,nan,nan,0.000000000,0.000000000,0,0.000000000,0.000000000,0.000000000,0.812413196,0.775000000,0.000000000
164,8.200000,cargo_0,4.000000000,4.000000000,0.000000000,nan,nan,0.000000000,0.000000000,0,0.000000000,0.000000000,0.000000000,0.793094459,0.760000000,0.000000000
165,8.250000,cargo_0,4.000000000,4.000000000,0.000000000,nan,nan,0.000000000,0.000000000,0,0.000000000,0.000000000,0.000000000,0.773795689,0.745000000,0.000000000
166,8.300000,cargo_0,4.000000000,4.000000000,0.000000000,nan,nan,0.000000000,0.000000000,0,0.000000000,0.000000000,0.000000000,0.754330120,0.730000000,0.000000000
167,8.350000,cargo_0,4.000000000,4.000000000,0.000000000,nan,nan,0.000000000,0.000000000,0,0.000000000,0.000000000,0.000000000,0.734891915,0.715000000,0.000000000
168,8.400000,cargo_0,4.000000000,4.000000000,0.000000000,nan,nan,0.000000000,0.000000000,0,0.000000000,0.000000000,0.000000000,0.715483305,0.700000000,0.000000000
169,8.450000,cargo_0,4.000000000,4.000000000,0.000000000,nan,nan,0.000000000,0.000000000,0,0.000000000,0.000000000,0.000000000,0.695774795,0.685000000,0.000000000
170,8.500000,cargo_0,4.000000000,4.000000000,0.000000000,nan,nan,0.000000000,0.000000000,0,0.000000000,0.000000000,0.000000000,0.676111971,0.670000000,0.000000000
171,8.550000,cargo_0,4.000000000,4.000000000,0.000000000,nan,nan,0.000000000,0.000000000,0,0.000000000,0.000000000,0.000000000,0.656498938,0.655000000,0.000000000
172,8.600000,cargo_0,4.000000000,4.000000000,0.000000000,nan,nan,0.000000000,0.000000000,0,0.000000000,0.000000000,0.000000000,0.636719104,0.640000000,0.000000000
173,8.650000,cargo_0,4.000000000,4.000000000,0.000000000,nan,nan,0.000000000,0.000000000,0,0.000000000,0.000000000,0.000000000,0.617010130,0.625000000,0.000000000
174,8.700000,cargo_0,4.000000000,4.000000000,0.000000000,nan,nan,0.000000000,0.000000000,0,0.000000000,0.000000000,0.000000000,0.597379027,0.610000000,0.000000000
175,8.750000,cargo_0,4.000000000,4.000000000,0.000000000,nan,nan,0.000000000,0.000000000,0,0.000000000,0.000000000,0.000000000,0.577614246,0.595000000,0.000000000
176,8.800000,cargo_0,4.000000000,4.000000000,0.000000000,nan,nan,0.000000000,0.000000000,0,0.000000000,0.000000000,0.000000000,0.557962434,0.580000000,0.000000000
177,8.850000,cargo_0,4.000000000,4.000000000,0.000000000,nan,nan,0.000000000,0.000000000,0,0.000000000,0.000000000,0.000000000,0.538435961,0.565000000,0.000000000
178,8.900000,cargo_0,4.000000000,4.000000000,0.000000000,nan,nan,0.000000000,0.000000000,0,0.000000000,0.000000000,0.000000000,0.518877360,0.550000000,0.000000000
179,8.950000,cargo_0,4.000000000,4.000000000,0.000000000,nan,nan,0.000000000,0.000000000,0,0.000000000,0.000000000,0.000000000,0.499500172,0.535000000,0.000000000
180,9.000000,cargo_0,4.000000000,4.000000000,0.000000000,nan,nan,0.000000000,0.000000000,0,0.000000000,0.000000000,0.000000000,0.480326355,0.520000000,0.000000000
181,9.050000,cargo_0,4.000000000,4.000000000,0.000000000,nan,nan,0.000000000,0.000000000,0,0.000000000,0.000000000,0.000000000,0.463485257,0.505000000,0.000000000
182,9.100000,cargo_0,4.000000000,4.000000000,0.000000000,nan,nan,0.000000000,0.083333333,0,0.000000000,0.000000000,0.000000000,0.448861006,0.490000000,0.000000000
183,9.150000,cargo_0,4.000000000,4.000000000,0.000000000,nan,nan,0.000000000,0.127777778,0,0.000000000,0.000000000,0.000000000,0.436272195,0.475000000,0.000000000
184,9.200000,cargo_0,4.000000000,4.000000000,0.000000000,nan,nan,0.000000000,0.161111111,0,0.000000000,0.000000000,0.000000000,0.425565530,0.460000000,0.000000000
185,9.250000,cargo_0,4.000000000,4.000000000,0.000000000,nan,nan,0.000000000,0.183333333,0,0.000000000,0.000000000,0.000000000,0.416578621,0.445000000,0.000000000
186,9.300000,cargo_0,4.000000000,4.000000000,0.000000000,nan,nan,0.000000000,0.216666667,0,0.000000000,0.000000000,0.000000000,0.409154699,0.430000000,0.000000000
187,9.350000,cargo_0,4.000000000,4.000000000,0.000000000,nan,nan,0.000000000,0.275000000,0,0.000000000,0.000000000,0.000000000,0.403177181,0.415000000,0.000000000
188,9.400000,cargo_0,4.000000000,4.000000000,0.000000000,nan,nan,0.000000000,0.375000000,0,0.000000000,0.000000000,0.000000000,0.398502564,0.400000000,0.000000000
189,9.450000,cargo_0,4.000000000,4.000000000,0.000000000,nan,nan,0.000000000,0.438888889,0,0.000000000,0.000000000,0.000000000,0.394997794,0.385000000,0.000000000
190,9.500000,cargo_0,4.000000000,4.000000000,0.000000000,nan,nan,0.000000000,0.483333333,0,0.000000000,0.000000000,0.000000000,0.392552219,0.370000000,0.000000000
191,9.550000,cargo_0,4.000000000,4.000000000,0.000000000,nan,nan,0.000000000,0.505555556,0,0.000000000,0.000000000,0.000000000,0.391044432,0.355000000,0.000000000
192,9.600000,cargo_0,4.000000000,4.000000000,0.000000000,nan,nan,0.000000000,0.533333333,0,0.000000000,0.000000000,0.000000000,0.390363948,0.340000000,0.000000000
193,9.650000,cargo_0,4.000000000,4.000000000,0.000000000,nan,nan,0.000000000,0.555555556,0,0.000000000,0.000000000,0.000000000,0.390422393,0.325000000,0.000000000
194,9.700000,cargo_0,4.000000000,4.000000000,0.000000000,nan,nan,0.000000000,0.575000000,0,0.000000000,0.000000000,0.000000000,0.391114601,0.310000000,0.000000000
195,9.750000,cargo_0,4.000000000,4.000000000,0.000000000,nan,nan,0.000000000,0.594444444,0,0.000000000,0.000000000,0.000000000,0.392347403,0.295000000,0.000000000
196,9.800000,cargo_0,4.000000000,4.000000000,0.000000000,nan,nan,0.000000000,0.616666667,0,0.000000000,0.000000000,0.000000000,0.394052647,0.280000000,0.000000000
197,9.850000,cargo_0,4.000000000,4.000000000,0.000000000,nan,nan,0.000000000,0.638888889,0,0.000000000,0.000000000,0.000000000,0.396133950,0.265000000,0.000000000
198,9.900000,cargo_0,4.000000000,4.000000000,0.000000000,nan,nan,0.000000000,0.655555556,0,0.000000000,0.000000000,0.000000000,0.398511012,0.250000000,0.000000000
199,9.950000,cargo_0,4.000000000,4.000000000,0.000000000,nan,nan,0.000000000,0.672222222,0,0.000000000,0.000000000,0.000000000,0.400891121,0.235000000,0.000000000
200,10.000000,cargo_0,4.000000000,4.000000000,0.000000000,nan,nan,0.000000000,0.691666667,0,0.000000000,0.000000000,0.000000000,0.403376349,0.220000000,0.000000000
201,10.050000,cargo_0,4.000000000,4.000000000,0.000000000,nan,nan,0.000000000,0.708333333,0,0.000000000,0.000000000,0.000000000,0.405926459,0.205000000,0.000000000
202,10.100000,cargo_0,4.000000000,4.000000000,0.000000000,nan,nan,0.000000000,0.725000000,0,0.000000000,0.000000000,0.000000000,0.408515881,0.184346314,0.000000000
203,10.150000,cargo_0,4.000000000,4.000000000,0.000000000,nan,nan,0.000000000,0.730555556,0,0.000000000,0.000000000,0.000000000,0.411098313,0.163017097,0.000000000
204,10.200000,cargo_0,4.002589177,4.002426360,0.383672369,nan,nan,0.065826477,0.733333333,2,-5.210038875,1.399554552,1.996174706,0.413639357,0.154128373,0.005871627
205,10.250000,cargo_0,4.006896272,4.003470443,0.416472436,nan,nan,0.052194908,0.736111111,3,-3.702578752,3.747495338,-0.795857899,0.408367589,0.146306311,0.013693689
206,10.300000,cargo_0,4.006794593,4.003722998,0.477381546,nan,nan,0.006836096,0.736111111,3,0.743457117,-2.459483007,-0.117295011,0.396790522,0.146631084,0.013368916
207,10.350000,cargo_0,4.006687628,4.004005589,0.532017596,nan,nan,0.005451527,0.736111111,3,-0.786027164,-0.979336040,-0.768289381,0.386664708,0.146958157,0.013041843
208,10.400000,cargo_0,4.011723170,4.005058283,0.550923352,nan,nan,0.074840966,0.736111111,3,-6.866467935,5.115792616,-0.027365688,0.374116923,0.146028150,0.013971850
209,10.450000,cargo_0,4.011830252,4.005185063,0.550923352,nan,nan,0.003156640,0.736111111,3,1.472260666,-2.548004844,0.222710336,0.366685807,0.146439995,0.013560005
210,10.500000,cargo_0,4.011833807,4.005287856,0.553381085,nan,nan,0.002023158,0.736111111,3,-1.109313240,-0.527105897,0.533670316,0.360230087,0.146955220,0.013044780
211,10.550000,cargo_0,4.017181800,4.006247368,0.590074918,nan,nan,0.079924787,0.733333333,3,-6.453786092,5.705599115,0.917655561,0.350774951,0.146046124,0.013953876
212,10.600000,cargo_0,4.017493785,4.006386235,0.590074918,nan,nan,0.001386911,0.733333333,3,1.358259352,-1.957476952,0.243279640,0.346152457,0.146581003,0.013418997
213,10.650000,cargo_0,4.017437298,4.007030406,0.590074918,nan,nan,0.000000000,0.733333333,4,-2.387585048,-1.754029262,0.179147856,0.342168042,0.147504757,0.012495243
214,10.700000,cargo_0,4.022027660,4.011551502,0.819574958,nan,nan,0.096993057,0.733333333,4,-9.098334285,3.938803089,2.063200734,0.337045821,0.147278313,0.012721687
215,10.750000,cargo_0,4.022272108,4.011924302,0.819574958,nan,nan,0.000155395,0.733333333,3,3.003327322,0.027198848,-0.233879229,0.335092339,0.148165006,0.011834994
216,10.800000,cargo_0,4.022815364,4.012214204,0.819574958,nan,nan,0.008026252,0.733333333,3,-2.128535168,0.883337092,0.461343040,0.334595311,0.148754987,0.011245013
217,10.850000,cargo_0,4.024708743,4.013065353,0.879769719,nan,nan,0.034244534,0.752777778,3,-3.105547066,1.617354045,0.959544869,0.330482859,0.149937841,0.010062159
218,10.900000,cargo_0,4.025298574,4.012850642,0.879769719,nan,nan,0.001165905,0.797222222,2,1.562578218,1.847963765,0.891923064,0.327512349,0.150153459,0.009846541
219,10.950000,cargo_0,4.026214388,4.012941009,0.879769719,nan,nan,0.017020734,0.847222222,2,-1.471375877,1.626693129,0.326486529,0.325409612,0.149750629,0.010249371
220,11.000000,cargo_0,4.026861604,4.012877275,0.879769719,nan,nan,0.006340730,0.855555556,2,-0.337200145,1.356278892,-0.003844129,0.323963837,0.149647843,0.010352157
221,11.050000,cargo_0,4.028321780,4.013383718,0.941666225,nan,nan,0.026080708,0.863888889,2,-2.592431371,1.345299907,0.979852378,0.322993751,0.149830663,0.010169337
222,11.100000,cargo_0,4.029800322,4.013937896,1.020898510,nan,nan,0.021407693,0.869444444,2,-1.655761051,1.213025940,1.166885699,0.322321699,0.150031338,0.009968662
223,11.150000,cargo_0,4.030572885,4.014193333,1.079884988,nan,nan,0.009031044,0.905555556,2,-0.723128144,1.154559240,1.175948552,0.321896288,0.149843511,0.010156489
224,11.200000,cargo_0,4.031761472,4.014587208,1.144436287,nan,nan,0.020398336,0.933333333,2,-1.656370184,1.564843621,1.589095377,0.321621735,0.149831261,0.010168739
225,11.250000,cargo_0,4.033051990,4.014816280,1.251020668,nan,nan,0.018339048,0.944444444,2,-0.684604309,1.923615554,2.236847010,0.321432590,0.149912572,0.010087428
226,11.300000,cargo_0,4.033617550,4.014969996,1.327285788,nan,nan,0.004988274,0.952777778,2,-0.682300432,1.047303272,1.976857833,0.321219916,0.149720040,0.010279960
227,11.350000,cargo_0,4.034733347,4.015159852,1.390445613,nan,nan,0.019867361,0.961111111,2,-1.052056854,2.049797310,2.017829499,0.321095339,0.149718024,0.010281976
228,11.400000,cargo_0,4.036000347,4.015339924,1.499034977,nan,nan,0.017677061,0.969444444,2,-0.667247627,1.894467404,2.241212618,0.321010206,0.149869638,0.010130362
229,11.450000,cargo_0,4.036465041,4.015463959,1.521241227,nan,nan,0.002965021,0.975000000,2,-0.718491040,0.899346459,1.676899471,0.320896106,0.149683295,0.010316705
230,11.500000,cargo_0,4.037558321,4.015559647,1.593541050,nan,nan,0.019614666,0.980555556,2,-0.843957057,2.222503287,2.161538196,0.320837806,0.149694159,0.010305841
231,11.550000,cargo_0,4.038818588,4.015803446,1.669093916,nan,nan,0.017306906,0.986111111,2,-1.093826143,1.586060116,1.933562437,0.320798840,0.149877644,0.010122356
232,11.600000,cargo_0,4.039166580,4.015892623,1.694745394,nan,nan,0.000621795,0.988888889,2,-0.703134530,0.764115269,1.683432382,0.320699387,0.149671985,0.010328015
233,11.650000,cargo_0,4.040205699,4.016021237,1.741940931,nan,nan,0.019421612,0.991666667,2,-1.157369569,2.025343263,1.934275836,0.320646019,0.149680224,0.010319776
234,11.700000,cargo_0,4.041429217,4.016218173,1.824086296,nan,nan,0.016411870,0.997222222,2,-1.050474993,1.567810781,1.947811173,0.320592783,0.149884381,0.010115619
235,11.750000,cargo_0,4.041614330,4.016255209,1.858096171,nan,nan,0.000000000,1.000000000,2,-0.522060061,0.663568598,1.354760079,0.320522624,0.149673382,0.010326618
236,11.800000,cargo_0,4.042609216,4.016398415,1.905217480,nan,nan,0.018658610,1.000000000,2,-1.378565973,1.836378182,1.760561100,0.320478228,0.149702569,0.010297431
237,11.850000,cargo_0,4.043765643,4.016590745,1.989898343,nan,nan,0.015148364,1.000000000,2,-1.178940510,1.416258396,1.834121410,0.320439128,0.149909991,0.010090009
238,11.900000,cargo_0,4.043996339,4.016631335,2.021900001,nan,nan,0.000000000,1.000000000,2,-0.579569636,0.745332954,1.147090801,0.320396867,0.149670264,0.010329736
239,11.950000,cargo_0,4.045149372,4.016906707,2.035107269,nan,nan,0.022007076,1.000000000,2,-2.048522877,1.568522486,0.626697821,0.320370098,0.149764063,0.010235937
240,12.000000,cargo_0,4.046414315,4.017156767,2.046750504,nan,nan,0.017184721,1.000000000,2,-1.190341853,1.381914152,0.606476381,0.320346059,0.149969179,0.010030821
241,12.050000,cargo_0,4.046588673,4.017181190,2.046750504,nan,nan,0.000000000,1.000000000,2,-0.317262512,0.717154096,0.272219583,0.320317669,0.149697767,0.010302233
242,12.100000,cargo_0,4.047568643,4.017417513,2.048327271,nan,nan,0.018730559,1.000000000,2,-1.876812244,1.459124364,0.527990684,0.320297806,0.149711632,0.010288368
243,12.150000,cargo_0,4.048701520,4.017641431,2.048964484,nan,nan,0.015745967,1.000000000,2,-1.181242677,1.353530919,0.519094904,0.320279749,0.149878106,0.010121894
244,12.200000,cargo_0,4.048828958,4.017655488,2.048964484,nan,nan,0.000000000,1.000000000,2,-0.288067482,0.697974152,0.246728118,0.320260160,0.149670312,0.010329688
245,12.250000,cargo_0,4.049663308,4.018065769,2.066430464,nan,nan,0.012144448,1.000000000,3,-2.607960189,1.104050731,0.725104148,0.320248800,0.149562764,0.010437236
246,12.300000,cargo_0,4.050591265,4.018595351,2.086051908,nan,nan,0.012834122,1.000000000,3,-2.402897026,0.992406361,0.790775190,0.320239714,0.149549036,0.010450964
247,12.350000,cargo_0,4.050945858,4.019041650,2.089910897,nan,nan,0.006930463,1.000000000,3,-1.547872396,-0.118724764,0.488091159,0.320228593,0.149881119,0.010118881
248,12.400000,cargo_0,4.051739462,4.020229508,2.119628843,nan,nan,0.026644748,1.000000000,3,-3.525996467,0.408775195,1.142950115,0.320225511,0.149719578,0.010280422
249,12.450000,cargo_0,4.052747920,4.021842718,2.198343397,nan,nan,0.016815311,1.000000000,3,-2.943359371,0.947593214,3.009639756,0.320223879,0.149795789,0.010204211
250,12.500000,cargo_0,4.052831152,4.022583726,2.198343397,nan,nan,0.012220330,1.000000000,3,-1.016217410,-1.267526160,-0.116586247,0.320218787,0.149542975,0.010457025
251,12.550000,cargo_0,4.053224942,4.023668965,2.200606736,nan,nan,0.005554511,1.000000000,3,-3.053504135,-0.436985823,0.544842568,0.320220272,0.149002496,0.010997504
252,12.600000,cargo_0,4.053861020,4.025166882,2.207740689,nan,nan,0.023710561,1.000000000,3,-4.434171451,-0.765744493,0.621962641,0.320222019,0.148723105,0.011276895
253,12.650000,cargo_0,4.053705731,4.025730903,2.207740689,nan,nan,0.017353888,1.000000000,3,0.944744192,-1.276759196,-0.363517979,0.320215529,0.149233418,0.010766582
254,12.700000,cargo_0,4.053950909,4.026795531,2.232572428,nan,nan,0.013086727,1.000000000,3,-2.376630058,-0.046560566,0.785293497,0.320218834,0.148635116,0.011364884
255,12.750000,cargo_0,4.054465354,4.028027905,2.238775333,nan,nan,0.018776484,1.000000000,3,-3.086782824,-0.231817764,0.607220659,0.320221393,0.148334625,0.011665375
256,12.800000,cargo_0,4.054076923,4.028614824,2.234925541,nan,nan,0.010428121,1.000000000,3,0.624165711,-2.167302590,-0.569962080,0.320214981,0.149317354,0.010682646
257,12.850000,cargo_0,4.054226779,4.029795056,2.275867930,nan,nan,0.019775049,1.000000000,3,-2.710809380,-0.368187165,1.157276822,0.320219370,0.148735084,0.011264916
258,12.900000,cargo_0,4.054593517,4.030875288,2.275867930,nan,nan,0.020430092,1.000000000,3,-1.735506154,-0.082639501,0.408511669,0.320223886,0.148407805,0.011592195
259,12.950000,cargo_0,4.053761771,4.032228541,2.283667324,nan,nan,0.024552780,1.000000000,3,0.694986587,-2.885859774,-0.897531469,0.320216947,0.149183842,0.010816158
260,13.000000,cargo_0,4.053945542,4.032719262,2.283667324,nan,nan,0.000000000,1.000000000,4,-1.380784189,1.012889252,0.241691621,0.320217512,0.148810810,0.011189190
261,13.050000,cargo_0,4.054093779,4.032714755,2.283667324,nan,nan,0.002018248,1.000000000,5,-0.799760683,1.336704021,-0.039094776,0.320217961,0.148332774,0.011667226
262,13.100000,cargo_0,4.053333632,4.032629198,2.405281731,nan,nan,0.029084400,1.000000000,5,2.845811753,0.222430369,-1.241011430,0.320212760,0.149198544,0.010801456
263,13.150000,cargo_0,4.053263190,4.032656350,2.287176866,nan,nan,0.000000000,1.000000000,5,0.202811971,0.340644351,-5.117645315,0.320214892,0.148674295,0.011325705
264,13.200000,cargo_0,4.053288621,4.032732996,2.098790481,nan,nan,0.001775376,1.000000000,5,-1.009438489,-0.858081732,-4.941336194,0.320216435,0.148257283,0.011742717
265,13.250000,cargo_0,4.051773645,4.031688576,1.870252274,nan,nan,0.030467415,1.000000000,5,4.024934085,-0.138458777,-5.110407548,0.320211829,0.148614058,0.011385942
266,13.300000,cargo_0,4.051722082,4.031713546,1.719828695,nan,nan,0.000000000,1.000000000,5,-1.480332258,-0.307301977,-4.806673641,0.320213378,0.148247967,0.011752033
267,13.350000,cargo_0,4.051807705,4.031856020,1.669128769,nan,nan,0.002959198,1.000000000,5,-1.336417646,-0.585597969,-4.831876859,0.320214505,0.148008860,0.011991140
268,13.400000,cargo_0,4.050277969,4.030862239,1.751489240,nan,nan,0.022915005,1.000000000,5,3.722070565,-0.164940538,-4.544081084,0.325283684,0.148671622,0.011328378
269,13.450000,cargo_0,4.050249249,4.030888893,1.915368805,nan,nan,0.000000000,1.000000000,5,-1.317233366,-0.283086542,-3.999923508,0.328666032,0.148748377,0.011251623
270,13.500000,cargo_0,4.050249249,4.030888893,2.097230102,nan,nan,0.000000000,1.000000000,5,0.147578179,0.116840028,-4.902011341,0.331573207,0.148832356,0.011167644
271,13.550000,cargo_0,4.048529684,4.029650715,2.188049819,nan,nan,0.033756659,1.000000000,5,4.718246557,0.579289739,-5.211571965,0.335025775,0.148555329,0.011444671
272,13.600000,cargo_0,4.048446449,4.029600446,2.269138819,nan,nan,0.000000000,1.000000000,5,-0.300650543,0.493889378,-4.831988483,0.337633007,0.148616948,0.011383052
273,13.650000,cargo_0,4.048446449,4.029600446,2.389369729,nan,nan,0.000000000,1.000000000,5,0.493331416,0.257250368,-4.867536340,0.339486756,0.148743612,0.011256388
274,13.700000,cargo_0,4.046209360,4.028033225,2.462575173,nan,nan,0.051710841,1.000000000,5,5.173050663,0.359072039,-5.149121828,0.339524660,0.148141154,0.011858846
275,13.750000,cargo_0,4.045825745,4.027801394,2.607070168,nan,nan,0.000000000,1.000000000,5,-0.406622886,0.394393759,-4.754522750,0.339563769,0.148587618,0.011412382
276,13.800000,cargo_0,4.045741168,4.027737412,2.806170628,nan,nan,0.002300344,1.000000000,5,1.332395760,0.217623092,-4.737616779,0.339604082,0.149413928,0.010586072
277,13.850000,cargo_0,4.043455518,4.025897123,2.835014043,nan,nan,0.058955018,1.000000000,5,5.786212474,0.776285510,-5.216269837,0.339535589,0.148326998,0.011673002
278,13.900000,cargo_0,4.042650629,4.025046024,2.945872371,nan,nan,0.005242883,1.000000000,5,0.617207748,0.731529792,-4.689940844,0.339474690,0.148655509,0.011344491
279,13.950000,cargo_0,4.042439699,4.024764167,3.145038607,nan,nan,0.003258068,1.000000000,5,1.591813572,0.289014162,-4.650380189,0.339421389,0.148941950,0.011058050
280,14.000000,cargo_0,4.040918150,4.023226507,3.194132173,nan,nan,0.025438678,1.000000000,6,5.357477453,0.725784644,-5.382506121,0.339166360,0.149544984,0.010455016
281,14.050000,cargo_0,4.040492843,4.022872928,3.169513728,nan,nan,0.000576247,1.000000000,6,1.236158417,0.064080381,-5.712697377,0.338940020,0.149654494,0.010345506
282,14.100000,cargo_0,4.040274962,4.022736671,3.136475388,0.000000000,0.000000000,0.001444568,1.000000000,6,1.773982422,-0.382914225,-5.819069882,0.339357634,0.149779101,0.010220899
283,14.150000,cargo_0,4.040274962,4.022736671,3.453928004,0.000000000,0.000000000,0.000000000,1.000000000,0,0.000000000,0.000000000,0.000000000,0.341742941,0.158897701,0.001102299
284,14.200000,cargo_0,4.040274962,4.022736671,3.453928004,0.000000000,0.000000000,0.000000000,1.000000000,0,0.000000000,0.000000000,0.000000000,0.344131087,0.164460825,0.000000000
285,14.250000,cargo_0,4.040475085,4.022434530,3.453928004,0.000150548,0.000329656,0.009039172,1.000000000,1,0.695053695,1.365206436,0.347129649,0.346522015,0.159865529,0.000134471
286,14.300000,cargo_0,4.039575577,4.020500234,3.453928004,0.002267882,0.000589492,0.015073719,1.000000000,1,5.696577220,0.170161347,0.264869104,0.343201668,0.161443315,0.000000000
287,14.350000,cargo_0,4.038489750,4.009650093,3.453928004,0.012050101,0.005407456,0.228948959,1.000000000,2,10.001495909,5.614502736,-0.372150501,0.336872034,0.161862026,0.000000000
288,14.400000,cargo_0,4.031322927,4.002065757,3.696856131,0.022277519,0.003337330,0.205215490,1.000000000,1,1.632170698,-5.545227542,1.248091197,0.332045897,0.160926928,0.000000000
289,14.450000,cargo_0,4.021785607,3.986354146,3.648883527,0.040655983,0.003554624,0.372833106,1.000000000,3,10.249433528,5.463128102,-2.117504326,0.329072444,0.159148688,0.000851312
290,14.500000,cargo_0,4.013859030,3.975805956,3.738059986,0.053800531,0.002407543,0.176047843,1.000000000,0,0.000000000,0.000000000,0.000000000,0.327042560,0.154178727,0.005821273
291,14.550000,cargo_0,4.009325712,3.974005924,3.843341304,0.057726113,-0.000487435,0.068782428,1.000000000,1,-1.619223747,-0.858612068,0.419329966,0.325693021,0.156600775,0.003399225
292,14.600000,cargo_0,4.008127684,3.973940551,3.843341304,0.058415316,-0.001469546,0.000000000,1.000000000,0,0.000000000,0.000000000,0.000000000,0.324135821,0.160467761,0.000000000
293,14.650000,cargo_0,4.004854483,3.965564218,3.884955421,0.067255230,0.000183550,0.196425247,1.000000000,2,8.930200801,3.404985657,-0.596430988,0.323043412,0.157062508,0.002937492
294,14.700000,cargo_0,3.998509255,3.954395252,4.006002543,0.080090101,0.000706836,0.195594008,1.000000000,1,7.137193541,1.756610643,-0.618426526,0.322279764,0.152034973,0.007965027
295,14.750000,cargo_0,3.993801631,3.951523888,4.036414647,0.085017059,-0.001769358,0.087646341,1.000000000,2,-1.630606286,-0.679922292,0.203946909,0.321749377,0.154809206,0.005190794
296,14.800000,cargo_0,3.991899987,3.946498036,3.886182739,0.090288108,-0.000724623,0.109257622,1.000000000,2,3.656581536,3.530656568,-0.856613570,0.321382116,0.154777805,0.005222195
297,14.850000,cargo_0,3.988254628,3.939438104,3.873825292,0.098207736,-0.000083696,0.142258300,1.000000000,4,4.429350874,0.870606965,-0.276615310,0.321129586,0.153590750,0.006409250
298,14.900000,cargo_0,3.986940259,3.936835044,3.822616872,0.101112059,0.000177831,0.013877806,1.000000000,2,-1.367209888,1.493238941,-0.137677316,0.321045403,0.155669412,0.004330588
299,14.950000,cargo_0,3.988558675,3.934434275,3.822616872,0.102293344,0.002821224,0.061286916,1.000000000,1,1.862753275,2.964101804,0.770144757,0.321033476,0.157308441,0.002691559
300,15.000000,cargo_0,3.985965983,3.924306531,3.975112619,0.112259600,0.005978277,0.200631291,1.000000000,2,9.653042455,0.384607148,2.061730605,0.321084302,0.153178910,0.006821090
301,15.050000,cargo_0,3.982009378,3.919982774,3.988645039,0.118021845,0.004907704,0.081428595,1.000000000,1,-0.697504094,-1.378326531,-0.200572963,0.320968741,0.155182301,0.004817699
302,15.100000,cargo_0,3.980420417,3.919197959,3.988645039,0.119528388,0.003974398,0.007853595,1.000000000,0,0.000000000,0.000000000,0.000000000,0.320895088,0.160105225,0.000000000
303,15.150000,cargo_0,3.980420417,3.919197959,3.988645039,0.119528388,0.003974398,0.000000000,1.000000000,0,0.000000000,0.000000000,0.000000000,0.320850846,0.165584175,0.000000000
304,15.200000,cargo_0,3.980420417,3.919197959,3.988645039,0.119528388,0.003974398,0.000000000,1.000000000,0,0.000000000,0.000000000,0.000000000,0.320774356,0.167359288,0.000000000
305,15.250000,cargo_0,3.980420417,3.919197959,3.988645039,0.119528388,0.003974398,0.000000000,1.000000000,0,0.000000000,0.000000000,0.000000000,0.320724793,0.161092155,0.000000000
306,15.300000,cargo_0,3.976476019,3.919027901,4.020735714,0.121759188,0.000716986,0.101687106,1.000000000,1,1.879557474,-3.969932230,0.947728402,0.320694039,0.158696191,0.001303809
307,15.350000,cargo_0,3.973692070,3.918946556,4.020735714,0.123300857,-0.001602549,0.028112106,1.000000000,0,0.000000000,0.000000000,0.000000000,0.324609869,0.164652410,0.000000000
308,15.400000,cargo_0,3.973570643,3.918943007,4.020735714,0.123368100,-0.001703720,0.000000000,1.000000000,0,0.000000000,0.000000000,0.000000000,0.328487696,0.169394541,0.000000000
309,15.450000,cargo_0,3.973570643,3.918943007,4.020735714,0.123368100,-0.001703720,0.000000000,1.000000000,0,0.000000000,0.000000000,0.000000000,0.332273854,0.162862001,0.000000000
310,15.500000,cargo_0,3.972816529,3.921445104,4.020735714,0.121643632,-0.003667233,0.067383852,1.000000000,1,-2.132127741,-2.380160878,0.036269684,0.328990902,0.159224883,0.000775117
311,15.550000,cargo_0,3.971788641,3.924809371,4.020735714,0.119332311,-0.006319147,0.058013569,1.000000000,1,-1.211129070,-1.405897554,0.000286134,0.326447377,0.159665869,0.000334131
312,15.600000,cargo_0,3.971558435,3.925571333,4.020735714,0.118807454,-0.006917566,0.000000000,1.000000000,0,0.000000000,0.000000000,0.000000000,0.324652459,0.161979718,0.000000000
